Категория	Место	Код	Приоритет	Вид испытания	Математика	Информатика	Русский язык	ИД	Балл ВИ	Балл ВИ+ИД	Преимущественное право	Основной высший приоритет	Высший проходной приоритет	Согласие	Олимпиада
Без вступительных испытаний	1	1568434	1					7				да	да	да	Открытая олимпиада школьников I ур., победитель 2025
Без вступительных испытаний	2	1076681	1					0				да	да	да	Открытая олимпиада школьников I ур., победитель 2022
Без вступительных испытаний	3	1436813	1					0				да	да	да	Открытая олимпиада школьников I ур., победитель 2025
Без вступительных испытаний	4	1859676	1					10				да	да	да	Открытая олимпиада школьников I ур., призер 2026
Без вступительных испытаний	5	1727373	1					10				да	да	да	Открытая олимпиада школьников I ур., призер 2025
Без вступительных испытаний	6	1838589	1					10				да	да	да	Открытая олимпиада школьников I ур., призер 2026
Без вступительных испытаний	7	1352746	1					10				да	да	да	Открытая олимпиада школьников I ур., призер 2025
Без вступительных испытаний	8	1198524	1					10				да	да	да	Открытая олимпиада школьников I ур., призер 2025
Без вступительных испытаний	9	1272207	1					10				да	да	да	Открытая олимпиада школьников I ур., призер 2026
Без вступительных испытаний	10	1211277	1					10				да	да	да	Открытая олимпиада школьников I ур., призер 2025
Без вступительных испытаний	11	1787526	1					10				да	да	да	Открытая олимпиада школьников I ур., призер 2026
Без вступительных испытаний	12	1229467	1					8				да	да	да	Открытая олимпиада школьников I ур., призер 2026
Без вступительных испытаний	13	1321993	1					7				да	да	да	Открытая олимпиада школьников I ур., призер 2026
Без вступительных испытаний	14	1213130	1					7				да	да	да	Открытая олимпиада школьников I ур., призер 2025
Без вступительных испытаний	15	1649266	1					6				да	да	да	Олимпиада школьников "Ломоносов" I ур., призер 2026
Без вступительных испытаний	16	1578137	1					3				да	да	да	Всероссийская олимпиада школьников "Высшая проба" I ур., призер 2026
Без вступительных испытаний	17	1227983	1					3				да	да	да	Открытая олимпиада школьников I ур., призер 2025
Без вступительных испытаний	18	1418547	1					3				да	да	да	Открытая олимпиада школьников I ур., призер 2025
Без вступительных испытаний	19	1846170	1					0				да	да	да	Олимпиада школьников по информатике и программированию I ур., призер 2025
Без вступительных испытаний	20	1196832	1					0				да	да	да	Открытая олимпиада школьников I ур., призер 2026
Без вступительных испытаний	21	1264752	1					0				да	да	да	Открытая олимпиада школьников I ур., призер 2026
Без вступительных испытаний	22	1528330	1					0				да	да	да	Открытая олимпиада школьников I ур., призер 2026
Без вступительных испытаний	23	1259792	1					10				да	да	да	Всесибирская открытая олимпиада школьников II ур., победитель 2026
Без вступительных испытаний	24	1441036	1					5				да	да	да	Университетская олимпиада школьников "Бельчонок" II ур., победитель 2026
Без вступительных испытаний	25	1499566	1					3				да	да	да	Олимпиада школьников "Шаг в будущее" II ур., победитель 2025
Без вступительных испытаний	26	1342992	1					0				да	да	да	Университетская олимпиада школьников "Бельчонок" II ур., победитель 2025
Без вступительных испытаний	27	1723388	1					10				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	28	1594719	1					10				да	да	да	Всесибирская открытая олимпиада школьников II ур., призер 2025
Без вступительных испытаний	29	1268281	1					10				да	да	да	Объединенная межвузовская математическая/физическая олимпиада школьников II ур., призер 2026
Без вступительных испытаний	30	1622824	1					10				да	да	да	Открытая олимпиада школьников по программированию "Когнитивные технологии" II ур., призер 2026
Без вступительных испытаний	31	1344550	1					10				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	32	1239450	1					10				да	да	да	Открытая олимпиада школьников по программированию "Когнитивные технологии" II ур., призер 2025
Без вступительных испытаний	33	1796963	1					10				да	да	да	Межрегиональная олимпиада школьников им. И.Я. Верченко II ур., призер 2026
Без вступительных испытаний	34	1508178	1					10				да	да	да	Объединенная межвузовская математическая/физическая олимпиада школьников II ур., призер 2026
Без вступительных испытаний	35	992347	1					10				да	да	да	Открытая олимпиада школьников по программированию "Когнитивные технологии" II ур., призер 2026
Без вступительных испытаний	36	1572773	1					10				да	да	да	"Формула Единства"/"Третье тысячелетие" II ур., призер 2026
Без вступительных испытаний	37	1854838	2					10				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2026
Без вступительных испытаний	38	1631512	2					10				да	да	да	Межрегиональная олимпиада школьников им. И.Я. Верченко II ур., призер 2026
Без вступительных испытаний	39	1426139	2					10				да	да	да	Всесибирская открытая олимпиада школьников II ур., призер 2026
Без вступительных испытаний	40	1538295	1					9				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	41	1464011	1					8				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	42	2091283	1					7				да	да	да	Открытая олимпиада школьников по программированию "Когнитивные технологии" II ур., призер 2026
Без вступительных испытаний	43	1515279	1					7				да	да	да	Открытая олимпиада школьников по программированию "Когнитивные технологии" II ур., призер 2026
Без вступительных испытаний	44	1271286	1					7				да	да	да	Открытая олимпиада школьников по программированию "Когнитивные технологии" II ур., призер 2026
Без вступительных испытаний	45	1870435	1					7				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2026
Без вступительных испытаний	46	1468586	2					7				да	да	да	Открытая олимпиада школьников по программированию "Когнитивные технологии" II ур., призер 2026
Без вступительных испытаний	47	1195676	1					7				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	48	1319550	1					6				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2026
Без вступительных испытаний	49	1491932	1					6				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	50	1521786	1					6				да	да	да	Отраслевая физико-математическая олимпиада школьников "Росатом" II ур., призер 2026
Без вступительных испытаний	51	1621555	1					6				да	да	да	Открытая олимпиада школьников по программированию "Когнитивные технологии" II ур., призер 2026
Без вступительных испытаний	52	1808030	2					6				да	да	да	Отраслевая олимпиада школьников "Газпром" II ур., призер 2025
Без вступительных испытаний	53	1273611	1					6				да	да	да	"Формула Единства"/"Третье тысячелетие" II ур., призер 2026
Без вступительных испытаний	54	1349695	1					6				да	да	да	Отраслевая физико-математическая олимпиада школьников "Росатом" II ур., призер 2026
Без вступительных испытаний	55	1446134	1					6				да	да	да	Всероссийская олимпиада школьников "Высшая проба" II ур., призер 2026
Без вступительных испытаний	56	1257228	1					6				да	да	да	Объединенная межвузовская математическая/физическая олимпиада школьников II ур., призер 2026
Без вступительных испытаний	57	992085	2					6				да	да	да	Объединенная межвузовская математическая/физическая олимпиада школьников II ур., призер 2026
Без вступительных испытаний	58	1237736	1					6				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	59	1435231	1					5				да	да	да	Межрегиональная олимпиада школьников им. И.Я. Верченко II ур., призер 2026
Без вступительных испытаний	60	1623833	1					5				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	61	1256156	1					5				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	62	1357333	2					5				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2025
Без вступительных испытаний	63	1639049	1					5				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	64	1610805	2					5				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	65	1440471	1					5				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	66	1376265	1					4				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	67	1214603	1					3				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2025
Без вступительных испытаний	68	1214121	1					3				да	да	да	Объединенная межвузовская математическая/физическая олимпиада школьников II ур., призер 2026
Без вступительных испытаний	69	1317075	1					3				да	да	да	Олимпиада школьников "Шаг в будущее" II ур., призер 2025
Без вступительных испытаний	70	1848911	1					3				да	да	да	Объединенная межвузовская математическая/физическая олимпиада школьников II ур., призер 2026
Без вступительных испытаний	71	1326830	1					3				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2025
Без вступительных испытаний	72	1643026	1					3				да	да	да	Межрегиональная олимпиада школьников им. И.Я. Верченко II ур., призер 2025
Без вступительных испытаний	73	1426217	1					3				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	74	1760852	1					3				да	да	да	Межрегиональная олимпиада школьников им. И.Я. Верченко II ур., призер 2026
Без вступительных испытаний	75	992167	1					3				да	да	да	Всесибирская открытая олимпиада школьников II ур., призер 2024
Без вступительных испытаний	76	1443621	1					3				да	да	да	Межрегиональная олимпиада школьников им. И.Я. Верченко II ур., призер 2026
Без вступительных испытаний	77	1717895	1					3				да	да	да	Всероссийская олимпиада школьников "Высшая проба" II ур., призер 2026
Без вступительных испытаний	78	1559648	1					2				да	да	да	Межрегиональная олимпиада школьников им. И.Я. Верченко II ур., призер 2026
Без вступительных испытаний	79	1507810	1					2				да	да	да	Олимпиада школьников "Шаг в будущее" II ур., призер 2025
Без вступительных испытаний	80	1253793	1					2				да	да	да	Международная олимпиада "Innopolis Open" II ур., призер 2026
Без вступительных испытаний	81	1440498	1					2				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	82	1491244	1					2				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2026
Без вступительных испытаний	83	1250465	1					0				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2026
Без вступительных испытаний	84	1480866	1					0				да	да	да	Всесибирская открытая олимпиада школьников II ур., призер 2026
Без вступительных испытаний	85	1363566	1					0				да	да	да	Отраслевая физико-математическая олимпиада школьников "Росатом" II ур., призер 2025
Без вступительных испытаний	86	1274565	1					0				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	87	1206054	1					0				да	да	да	Отраслевая физико-математическая олимпиада школьников "Росатом" II ур., призер 2026
Без вступительных испытаний	88	1804497	1					0				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2025
Без вступительных испытаний	89	1169017	1					0				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2026
Без вступительных испытаний	90	1602189	1					0				да	да	да	Отраслевая физико-математическая олимпиада школьников "Росатом" II ур., призер 2025
Без вступительных испытаний	91	1203863	1					0				да	да	да	Олимпиада школьников "Шаг в будущее" II ур., призер 2025
Без вступительных испытаний	92	996170	1					0				да	да	да	Отраслевая олимпиада школьников "Газпром" II ур., призер 2023
Без вступительных испытаний	93	1293392	1					0				да	да	да	Олимпиада школьников "Гранит науки" II ур., призер 2026
Без вступительных испытаний	94	1944969	1					0				да	да	да	Объединенная межвузовская математическая/физическая олимпиада школьников II ур., призер 2026
Без вступительных испытаний	95	1211529	1					0				да	да	да	Отраслевая физико-математическая олимпиада школьников "Росатом" II ур., призер 2026
Без вступительных испытаний	96	1610210	1					0				да	да	да	Отраслевая физико-математическая олимпиада школьников "Росатом" II ур., призер 2026
Без вступительных испытаний	97	1462186	1					0				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2026
Без вступительных испытаний	98	1797089	1					0				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2026
Без вступительных испытаний	99	1181786	1					0				да	да	да	Отраслевая физико-математическая олимпиада школьников "Росатом" II ур., призер 2026
Без вступительных испытаний	100	1423417	2					0				да	да	да	Олимпиада школьников "Физтех" II ур., призер 2025
Без вступительных испытаний	101	1365249	1					8				да	да	да	Всероссийская междисциплинарная олимпиада школьников 8-11 класса "Национальная технологическая олимпиада" III ур., победитель 2026
Без вступительных испытаний	102	1407200	2					7				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., победитель 2026
Без вступительных испытаний	103	1495329	1					6				да	да	да	Олимпиада школьников "Шаг в будущее" III ур., победитель 2026
Без вступительных испытаний	104	1178821	1					4				да	да	да	Межрегиональная олимпиада школьников "Будущие исследователи - будущее науки" III ур., победитель 2026
Без вступительных испытаний	105	1269690	1					10				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., призер 2026
Без вступительных испытаний	106	1317504	1					10				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., призер 2026
Без вступительных испытаний	107	1670439	1					10				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., призер 2026
Без вступительных испытаний	108	1430582	1					10				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., призер 2026
Без вступительных испытаний	109	1521794	1					10				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., призер 2026
Без вступительных испытаний	110	1600676	1					9				да	да	да	Открытая олимпиада школьников III ур., призер 2025
Без вступительных испытаний	111	1956534	1					7				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., призер 2026
Без вступительных испытаний	112	1214003	1					4				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., призер 2026
Без вступительных испытаний	113	1638822	1					4				да	да	да	Олимпиада школьников "Физтех" III ур., призер 2026
Без вступительных испытаний	114	1717050	1					3				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., призер 2026
Без вступительных испытаний	115	1609937	1					0				да	да	да	Открытая олимпиада школьников III ур., призер 2026
Без вступительных испытаний	116	1343499	1					0				да	да	да	Отраслевая олимпиада школьников "Газпром" III ур., призер 2026
Без вступительных испытаний	117	1126063	1					0				да	да	да	Открытая олимпиада школьников III ур., призер 2025
Без вступительных испытаний	118	1176502	1					0				да	да	да	Всероссийская междисциплинарная олимпиада школьников 8-11 класса "Национальная технологическая олимпиада" III ур., призер 2026
Целевая квота	119	971732	2	ВИ	100	90	100	0	290	290	нет	да	нет	нет	
Целевая квота	120	1546555	1	ЕГЭ	94	95	91	5	280	285	да	нет	нет	нет	
Целевая квота	121	1868933	6	ЕГЭ	98	88	81	4	267	271	нет	да	нет	нет	
Целевая квота	122	1198573	1	ЕГЭ	84	88	91	3	263	266	да	нет	нет	нет	
Целевая квота	123	1542989	1	ЕГЭ	92	88	83	3	263	266	нет	нет	да	да	
Целевая квота	124	1607176	1	ЕГЭ	92	88	72	3	252	255	нет	да	нет	нет	
Целевая квота	125	1777652	1	ЕГЭ	84	93	78	0	255	255	нет	нет	нет	нет	
Целевая квота	126	996221	5	ЕГЭ	90	72	89	3	251	254	нет	нет	нет	нет	
Целевая квота	127	992962	6	ЕГЭ	78	85	70	2	233	235	нет	да	нет	нет	
Целевая квота	128	1645656	1	ЕГЭ	78	83	70	2	231	233	нет	нет	нет	нет	
Целевая квота	129	1777535	3	ВИ			100	0	200	200	нет	нет	нет	нет	
Целевая квота	130	1176099	1	ВИ			69	0	69	69	нет	нет	нет	нет	
Особая квота	131	1718490	1	ВИ	100	100	89	9	289	298	нет	да	нет	нет	
Особая квота	132	1401780	1	ЕГЭ	96	98	97	3	291	294	нет	да	нет	нет	
Особая квота	133	1357302	1	ВИ	100	85	100	7	285	292	нет	да	нет	нет	
Особая квота	134	1526498	5	ЕГЭ	96	100	83	3	279	282	нет	нет	нет	да	
Особая квота	135	1557919	3	ЕГЭ	95	90	94	3	279	282	нет	нет	нет	нет	
Особая квота	136	1287390	4	ЕГЭ	94	90	86	10	270	280	нет	нет	нет	да	
Особая квота	137	2039703	2	ЕГЭ	82	98	97	3	277	280	нет	нет	нет	да	
Особая квота	138	1214065	4	ВИ	96	83	96	3	275	278	нет	нет	нет	нет	
Особая квота	139	1910558	2	ЕГЭ	100	100	73	3	273	276	нет	нет	нет	нет	
Особая квота	140	1713758	3	ЕГЭ	92	90	89	5	271	276	нет	нет	нет	нет	
Особая квота	141	1654925	4	ЕГЭ	86	98	89	3	273	276	нет	нет	нет	нет	
Особая квота	142	1193251	1	ЕГЭ	82	95	94	5	271	276	нет	да	нет	нет	
Особая квота	143	1414943	2	ЕГЭ	86	98	81	10	265	275	нет	нет	нет	нет	
Особая квота	144	1620669	5	ЕГЭ	94	80	89	9	263	272	нет	нет	нет	нет	
Особая квота	145	1399250	3	ЕГЭ	92	100	75	5	267	272	нет	нет	нет	да	
Особая квота	146	1798672	4	ЕГЭ	92	90	89	0	271	271	нет	нет	нет	да	
Особая квота	147	1181094	2	ЕГЭ	86	95	86	3	267	270	нет	нет	нет	нет	
Особая квота	148	1648454	2	ЕГЭ	98	85	78	7	261	268	нет	нет	нет	нет	
Особая квота	149	1566496	1	ЕГЭ	97	85	81	5	263	268	нет	да	нет	нет	
Особая квота	150	1366729	1	ЕГЭ	88	83	89	3	260	263	нет	да	нет	нет	
Особая квота	151	1504986	5	ВИ	100	62	92	5	254	259	нет	нет	нет	да	
Особая квота	152	1501029	3	ЕГЭ	94	93	72	0	259	259	нет	нет	нет	да	
Особая квота	153	1897156	1	ЕГЭ	84	93	81	0	258	258	нет	да	нет	нет	
Особая квота	154	1541514	1	ЕГЭ	80	100	78	0	258	258	нет	да	нет	нет	
Особая квота	155	1192517	1	ЕГЭ	95	78	81	2	254	256	нет	да	нет	нет	
Особая квота	156	1178970	4	ЕГЭ	88	85	83	0	256	256	нет	нет	нет	нет	
Особая квота	157	1285859	2	ЕГЭ	86	78	86	5	250	255	нет	нет	нет	нет	
Особая квота	158	997401	1	ЕГЭ	68	93	87	6	248	254	да	да	да	да	
Особая квота	159	1613128	2	ЕГЭ	88	90	70	5	248	253	нет	нет	нет	нет	
Особая квота	160	1234852	2	ЕГЭ	90	75	83	3	248	251	нет	нет	нет	да	
Особая квота	161	1625448	5	ЕГЭ	94	70	83	0	247	247	нет	нет	нет	нет	
Особая квота	162	975878	1	ВИ	80	83	84	0	247	247	нет	да	нет	нет	
Особая квота	163	1494759	2	ЕГЭ	78	80	86	3	244	247	нет	нет	нет	нет	
Особая квота	164	1184848	2	ЕГЭ	86	70	86	2	242	244	нет	да	нет	нет	
Особая квота	165	985408	5	ВИ	78	70	96	0	244	244	нет	нет	нет	нет	
Особая квота	166	1753007	1	ЕГЭ	78	90	75	0	243	243	нет	да	нет	нет	
Особая квота	167	1367609	1	ЕГЭ	78	88	75	0	241	241	нет	да	нет	нет	
Особая квота	168	1911953	2	ЕГЭ	88	85	67	0	240	240	нет	да	нет	нет	
Особая квота	169	1179579	2	ЕГЭ	84	80	72	3	236	239	нет	нет	нет	нет	
Особая квота	170	1193153	2	ЕГЭ	78	85	75	0	238	238	нет	нет	нет	нет	
Особая квота	171	1793114	3	ЕГЭ	84	75	78	0	237	237	нет	нет	нет	нет	
Особая квота	172	1858880	1	ЕГЭ	84	67	81	5	232	237	нет	да	нет	нет	
Особая квота	173	1574473	2	ЕГЭ	84	83	66	2	233	235	нет	нет	нет	нет	
Особая квота	174	1065248	3	ЕГЭ	78	83	70	3	231	234	нет	нет	нет	да	
Особая квота	175	1900487	3	ЕГЭ	92	64	73	3	229	232	нет	нет	нет	нет	
Особая квота	176	1512963	2	ЕГЭ	74	83	75	0	232	232	нет	нет	нет	да	
Особая квота	177	1076573	2	ЕГЭ	84	70	70	4	224	228	нет	да	нет	нет	
Особая квота	178	1520643	2	ВИ	72	78	75	3	225	228	нет	нет	нет	нет	
Особая квота	179	1477035	4	ЕГЭ	80	78	69	0	227	227	нет	нет	нет	нет	
Особая квота	180	993332	2	ЕГЭ	74	70	83	0	227	227	нет	да	нет	нет	
Особая квота	181	1431760	3	ВИ	90	60	76	0	226	226	нет	нет	нет	да	
Особая квота	182	1769088	1	ЕГЭ	88	64	73	0	225	225	нет	нет	нет	нет	
Особая квота	183	1624573	3	ЕГЭ	80	83	60	2	223	225	нет	нет	нет	нет	
Особая квота	184	1173798	2	ЕГЭ	76	85	63	0	224	224	нет	нет	нет	нет	
Особая квота	185	1514839	4	ЕГЭ	72	67	83	2	222	224	нет	нет	нет	нет	
Особая квота	186	986077	2	ЕГЭ	72	83	67	0	222	222	нет	нет	нет	да	
Особая квота	187	1613530	2	ЕГЭ	72	72	78	0	222	222	нет	нет	нет	да	
Особая квота	188	1213042	3	ЕГЭ	80	70	66	2	216	218	нет	нет	нет	нет	
Особая квота	189	1252449	3	ЕГЭ	76	64	78	0	218	218	нет	нет	нет	нет	
Особая квота	190	1616574	1	ЕГЭ	78	75	63	0	216	216	нет	нет	нет	нет	
Особая квота	191	1489615	5	ВИ	76	70	68	0	214	214	нет	нет	нет	нет	
Особая квота	192	1526187	2	ЕГЭ	70	70	72	0	212	212	нет	нет	нет	нет	
Особая квота	193	1200306	4	ЕГЭ	64	62	86	0	212	212	нет	нет	нет	нет	
Особая квота	194	963352	3	ЕГЭ	64	64	83	0	211	211	нет	нет	нет	нет	
Особая квота	195	1287431	5	ЕГЭ	70	64	70	2	204	206	нет	нет	нет	нет	
Особая квота	196	2056554	1	ЕГЭ	72	59	69	5	200	205	нет	нет	нет	нет	
Особая квота	197	1751032	2	ЕГЭ	70	64	63	4	197	201	нет	нет	нет	нет	
Особая квота	198	1783506	4	ЕГЭ	74	62	60	0	196	196	нет	нет	нет	нет	
Особая квота	199	1702023	5	ЕГЭ	72	54	69	0	195	195	нет	нет	нет	нет	
Особая квота	200	1000690	1	ВИ	100		92	0	192	192	нет	нет	нет	нет	
Особая квота	201	1889460	2	ЕГЭ	88		89	3	177	180	нет	нет	нет	нет	
Особая квота	202	1716655	4	ВИ	40	70	68	2	178	180	нет	нет	нет	нет	
Особая квота	203	977382	2	ВИ	100		76	3	176	179	нет	нет	нет	нет	
Особая квота	204	1913227	3	ВИ	90		88	0	178	178	нет	нет	нет	нет	
Особая квота	205	1728313	5	ВИ	100		69	0	169	169	нет	нет	нет	нет	
Особая квота	206	1178539	2	ВИ	100		64	0	164	164	нет	нет	да	да	
Особая квота	207	1947499	2	ВИ	80		72	0	152	152	нет	нет	нет	нет	
Особая квота	208	1286548	4	ВИ	70		63	0	133	133	нет	нет	нет	нет	
Особая квота	209	1078525	3	ВИ			60	0	130	130	нет	нет	нет	нет	
Особая квота	210	1560355	2	ВИ			64	2	124	126	нет	нет	нет	нет	
Особая квота	211	1067965	2	ВИ			60	0	70	70	нет	нет	нет	нет	
Особая квота	212	1652354	5	ВИ			52	3	52	55	нет	нет	нет	нет	
Особая квота	213	938277	1	ВИ	10	5	32	0	47	47	нет	нет	нет	нет	
Особая квота	214	1978546	1	ВИ				2	0	2	нет	нет	нет	нет	
Особая квота	215	1752787	1	ВИ				0	0	0	нет	нет	нет	нет	
Отдельная квота	216	1400017	4	Без прохождения вступительных испытаний				5	0		нет	нет	нет	нет	
Отдельная квота	217	1241798	4	Без прохождения вступительных испытаний				5	0		нет	нет	нет	нет	
Отдельная квота	218	1433847	3	Без прохождения вступительных испытаний				5	0		нет	нет	нет	нет	
Отдельная квота	219	1634489	3	Без прохождения вступительных испытаний				3	0		да	нет	нет	нет	
Отдельная квота	220	1426343	1	Без прохождения вступительных испытаний				3	0		нет	да	нет	нет	
Отдельная квота	221	1270590	3	Без прохождения вступительных испытаний				3	0		нет	нет	нет	нет	
Отдельная квота	222	1337967	1	Без прохождения вступительных испытаний				3	0		нет	да	нет	нет	
Отдельная квота	223	1181188	2	Без прохождения вступительных испытаний				3	0		нет	нет	нет	нет	
Отдельная квота	224	1636593	5	Без прохождения вступительных испытаний				2	0		нет	нет	нет	нет	
Отдельная квота	225	960912	2	Без прохождения вступительных испытаний				2	0		нет	нет	нет	нет	
Отдельная квота	226	1166947	2	Без прохождения вступительных испытаний				2	0		нет	нет	нет	да	
Отдельная квота	227	1182272	1	Без прохождения вступительных испытаний				0	0		да	да	нет	нет	
Отдельная квота	228	831311	4	Без прохождения вступительных испытаний				0	0		да	нет	нет	нет	
Отдельная квота	229	939172	4	Без прохождения вступительных испытаний				0	0		да	нет	нет	нет	
Отдельная квота	230	1524140	2	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	231	1764256	4	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	232	1391870	4	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	233	1395697	4	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	234	1366270	3	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	235	1244629	2	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	236	1643839	2	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	237	1166095	2	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	238	1931438	2	Без прохождения вступительных испытаний				0	0		нет	нет	нет	да	
Отдельная квота	239	949331	2	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	240	1728703	2	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	241	1261752	1	Без прохождения вступительных испытаний				0	0		нет	да	нет	нет	
Отдельная квота	242	947372	1	Без прохождения вступительных испытаний				0	0		нет	да	нет	нет	
Отдельная квота	243	1183465	4	Без прохождения вступительных испытаний				0	0		нет	нет	нет	да	
Отдельная квота	244	1053182	4	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	245	1205611	2	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	246	1355661	3	Без прохождения вступительных испытаний				0	0		нет	нет	нет	да	
Отдельная квота	247	1165793	2	Без прохождения вступительных испытаний				0	0		нет	нет	нет	нет	
Отдельная квота	248	1629230	1	Без прохождения вступительных испытаний				0	0		нет	да	нет	нет	
Отдельная квота	249	1642840	2	ВИ	100	100	94	9	294	303	нет	нет	нет	нет	
Отдельная квота	250	1253292	2	ВИ	98	98	100	5	296	301	нет	нет	нет	нет	
Отдельная квота	251	1849775	2	ВИ	100	100	89	10	289	299	нет	нет	нет	нет	
Отдельная квота	252	1718490	1	ВИ	100	100	89	9	289	298	нет	нет	нет	нет	
Отдельная квота	253	1758334	2	ЕГЭ	100	95	91	9	286	295	нет	нет	нет	да	
Отдельная квота	254	1212681	2	ВИ	100	100	86	6	286	292	нет	нет	нет	нет	
Отдельная квота	255	1098664	2	ВИ	99	90	91	10	280	290	нет	да	нет	нет	
Отдельная квота	256	1462468	3	ЕГЭ	94	98	97	0	289	289	нет	нет	нет	нет	
Отдельная квота	257	1434972	2	ЕГЭ	100	95	91	2	286	288	нет	да	нет	нет	
Отдельная квота	258	1763921	2	ЕГЭ	100	93	91	3	284	287	нет	да	нет	нет	
Отдельная квота	259	1593902	3	ЕГЭ	90	98	97	0	285	285	да	нет	нет	да	
Отдельная квота	260	1792880	2	ЕГЭ	86	88	100	10	274	284	нет	да	нет	нет	
Отдельная квота	261	1389085	2	ЕГЭ	94	90	89	10	273	283	нет	да	нет	нет	
Отдельная квота	262	1291171	3	ЕГЭ	95	98	86	3	279	282	нет	да	нет	нет	
Отдельная квота	263	1785838	2	ЕГЭ	95	95	86	5	276	281	да	нет	нет	да	
Отдельная квота	264	999329	2	ВИ	100	85	96	0	281	281	нет	да	нет	нет	
Отдельная квота	265	1719663	3	ЕГЭ	95	95	86	5	276	281	нет	нет	нет	нет	
Отдельная квота	266	1999764	4	ЕГЭ	98	93	89	0	280	280	нет	да	нет	нет	
Отдельная квота	267	1615432	5	ЕГЭ	90	90	97	3	277	280	нет	нет	нет	нет	
Отдельная квота	268	2039703	2	ЕГЭ	82	98	97	3	277	280	нет	нет	нет	да	
Отдельная квота	269	1266574	1	ЕГЭ	90	95	89	5	274	279	нет	да	нет	нет	
Отдельная квота	270	1649174	4	ЕГЭ	96	93	86	3	275	278	да	нет	нет	нет	
Отдельная квота	271	1442038	2	ЕГЭ	84	93	94	7	271	278	нет	нет	нет	нет	
Отдельная квота	272	961582	3	ЕГЭ	94	88	91	3	273	276	нет	нет	нет	нет	
Отдельная квота	273	1607191	4	ЕГЭ	86	93	94	3	273	276	нет	да	нет	нет	
Отдельная квота	274	1755586	2	ЕГЭ	95	93	86	0	274	274	нет	нет	нет	нет	
Отдельная квота	275	1945364	3	ЕГЭ	90	95	86	3	271	274	нет	нет	нет	нет	
