Категория	Место	Код	Приоритет	Вид испытания	Математика	Информатика	Русский язык	ИД	Балл ВИ	Балл ВИ+ИД	Преимущественное право	Основной высший приоритет	Высший проходной приоритет	Согласие	Олимпиада
Общий конкурс	443	1652179	5	ЕГЭ	92	98	91	5	281	286	нет	нет	нет	нет	
Общий конкурс	444	1607801	5	ЕГЭ	88	95	100	3	283	286	нет	нет	нет	нет	
Общий конкурс	445	1546555	2	ЕГЭ	94	95	91	5	280	285	да	нет	нет	нет	
Общий конкурс	446	1593902	1	ЕГЭ	90	98	97	0	285	285	да	нет	нет	да	
Общий конкурс	447	1214072	5	ВИ	100	85	96	4	281	285	нет	нет	нет	нет	
Общий конкурс	448	1777448	1	ЕГЭ	99	83	100	3	282	285	нет	нет	нет	нет	
Общий конкурс	449	1721014	5	ЕГЭ	98	93	91	3	282	285	нет	нет	нет	нет	
Общий конкурс	450	1687117	3	ЕГЭ	98	93	91	3	282	285	нет	нет	нет	нет	
Общий конкурс	451	1245535	3	ЕГЭ	98	93	94	0	285	285	нет	нет	нет	нет	
Общий конкурс	452	1419813	1	ВИ	96	100	89	0	285	285	нет	нет	нет	нет	
Общий конкурс	453	1855240	1	ЕГЭ	96	98	86	5	280	285	нет	нет	нет	нет	
Общий конкурс	454	1180328	1	ЕГЭ	96	95	91	3	282	285	нет	нет	нет	нет	
Общий конкурс	455	1195299	4	ЕГЭ	96	95	91	3	282	285	нет	нет	нет	нет	
Общий конкурс	456	1792821	1	ЕГЭ	96	90	91	8	277	285	нет	нет	нет	нет	
Общий конкурс	457	1508826	2	ЕГЭ	96	90	97	2	283	285	нет	нет	нет	нет	
Общий конкурс	458	1502328	5	ЕГЭ	96	90	97	2	283	285	нет	нет	нет	нет	
Общий конкурс	459	1365875	3	ЕГЭ	95	98	89	3	282	285	нет	нет	нет	нет	
Общий конкурс	460	1285510	3	ЕГЭ	95	93	94	3	282	285	нет	нет	нет	нет	
Общий конкурс	461	1275865	2	ЕГЭ	95	90	100	0	285	285	нет	нет	нет	нет	
Общий конкурс	462	1649869	4	ЕГЭ	94	100	91	0	285	285	нет	нет	нет	нет	
Общий конкурс	463	1504077	4	ЕГЭ	94	95	91	5	280	285	нет	нет	нет	нет	
Общий конкурс	464	1076681	5	ВИ	92	100	93	0	285	285	нет	нет	нет	да	
Общий конкурс	465	1372961	4	ВИ	92	93	100	0	285	285	нет	нет	нет	нет	
Общий конкурс	466	1548601	5	ЕГЭ	88	100	97	0	285	285	нет	нет	нет	нет	
Общий конкурс	467	1269690	4	ВИ	86	100	89	10	275	285	нет	нет	нет	да	
Общий конкурс	468	2085641	3	ЕГЭ	95	90	94	5	279	284	да	нет	нет	нет	
Общий конкурс	469	2039892	3	ВИ	100	90	89	5	279	284	нет	нет	нет	да	
Общий конкурс	470	1267404	2	ЕГЭ	100	90	91	3	281	284	нет	нет	нет	нет	
Общий конкурс	471	1332426	1	ЕГЭ	100	90	91	3	281	284	нет	нет	нет	нет	
Общий конкурс	472	1346064	2	ВИ	100	90	94	0	284	284	нет	нет	нет	нет	
Общий конкурс	473	1210300	4	ЕГЭ	99	88	97	0	284	284	нет	нет	нет	нет	
Общий конкурс	474	1654742	5	ЕГЭ	97	93	91	3	281	284	нет	нет	нет	нет	
Общий конкурс	475	1641946	4	ЕГЭ	97	90	94	3	281	284	нет	нет	нет	нет	
Общий конкурс	476	1974247	2	ВИ	96	100	83	5	279	284	нет	нет	нет	нет	
Общий конкурс	477	1540642	4	ЕГЭ	96	90	91	7	277	284	нет	нет	нет	нет	
Общий конкурс	478	1184243	1	ЕГЭ	95	100	86	3	281	284	нет	нет	нет	нет	
Общий конкурс	479	1691714	4	ЕГЭ	95	98	86	5	279	284	нет	нет	нет	нет	
Общий конкурс	480	1611148	5	ЕГЭ	95	95	89	5	279	284	нет	нет	нет	нет	
Общий конкурс	481	1177394	1	ЕГЭ	95	95	89	5	279	284	нет	нет	нет	нет	
Общий конкурс	482	1402579	4	ЕГЭ	95	95	91	3	281	284	нет	нет	нет	нет	
Общий конкурс	483	1953967	2	ЕГЭ	95	93	86	10	274	284	нет	нет	нет	нет	
Общий конкурс	484	1463535	5	ЕГЭ	95	93	91	5	279	284	нет	нет	нет	нет	
Общий конкурс	485	2043769	5	ЕГЭ	94	93	94	3	281	284	нет	нет	нет	нет	
Общий конкурс	486	1881757	3	ЕГЭ	94	90	100	0	284	284	нет	нет	нет	нет	
Общий конкурс	487	1594595	5	ВИ	94	88	100	2	282	284	нет	нет	нет	нет	
Общий конкурс	488	1857846	2	ЕГЭ	92	98	91	3	281	284	нет	нет	нет	нет	
Общий конкурс	489	1835246	3	ЕГЭ	92	98	94	0	284	284	нет	нет	нет	нет	
Общий конкурс	490	1430310	4	ЕГЭ	92	95	94	3	281	284	нет	нет	нет	да	
Общий конкурс	491	1651267	5	ЕГЭ	92	90	97	5	279	284	нет	нет	нет	нет	
Общий конкурс	492	1727119	1	ЕГЭ	90	95	97	2	282	284	нет	нет	нет	нет	
Общий конкурс	493	1843258	5	ЕГЭ	90	93	94	7	277	284	нет	нет	нет	нет	
Общий конкурс	494	1519050	5	ВИ	86	95	100	3	281	284	нет	нет	нет	нет	
Общий конкурс	495	2095172	1	ЕГЭ	86	95	100	3	281	284	нет	нет	нет	нет	
Общий конкурс	496	1729325	4	ВИ	84	100	91	9	275	284	нет	нет	нет	нет	
Общий конкурс	497	1878806	4	ЕГЭ	84	100	97	3	281	284	нет	нет	нет	нет	
Общий конкурс	498	1570226	4	ЕГЭ	96	90	94	3	280	283	да	нет	нет	нет	
Общий конкурс	499	1819803	1	ЕГЭ	100	98	83	2	281	283	нет	нет	да	да	
Общий конкурс	500	1495329	4	ВИ	100	88	89	6	277	283	нет	нет	нет	да	
Общий конкурс	501	1267657	3	ВИ	100	85	91	7	276	283	нет	нет	нет	да	
Общий конкурс	502	1281586	3	ЕГЭ	99	100	81	3	280	283	нет	нет	нет	нет	
Общий конкурс	503	1001312	4	ЕГЭ	99	95	86	3	280	283	нет	нет	нет	нет	
Общий конкурс	504	1976054	2	ЕГЭ	99	95	89	0	283	283	нет	нет	нет	нет	
Общий конкурс	505	1831896	5	ЕГЭ	99	90	89	5	278	283	нет	нет	нет	нет	
Общий конкурс	506	1747532	5	ЕГЭ	98	85	97	3	280	283	нет	нет	нет	да	
Общий конкурс	507	981561	5	ЕГЭ	96	98	89	0	283	283	нет	нет	нет	нет	
Общий конкурс	508	1860665	2	ЕГЭ	96	95	89	3	280	283	нет	нет	нет	нет	
Общий конкурс	509	2004612	4	ЕГЭ	96	93	89	5	278	283	нет	нет	нет	да	
Общий конкурс	510	1495961	3	ЕГЭ	96	93	89	5	278	283	нет	нет	нет	нет	
Общий конкурс	511	1556038	2	ЕГЭ	95	95	86	7	276	283	нет	нет	нет	нет	
Общий конкурс	512	1998135	4	ЕГЭ	95	95	91	2	281	283	нет	нет	нет	нет	
Общий конкурс	513	1797841	4	ЕГЭ	95	85	100	3	280	283	нет	нет	нет	нет	
Общий конкурс	514	1788349	2	ВИ	94	100	83	6	277	283	нет	нет	нет	да	
Общий конкурс	515	1445206	5	ЕГЭ	94	100	86	3	280	283	нет	нет	нет	нет	
Общий конкурс	516	1571317	1	ЕГЭ	94	93	89	7	276	283	нет	нет	нет	нет	
Общий конкурс	517	1360850	1	ЕГЭ	92	100	86	5	278	283	нет	нет	нет	нет	
Общий конкурс	518	1711592	5	ЕГЭ	92	95	91	5	278	283	нет	нет	нет	нет	
Общий конкурс	519	1189261	1	ЕГЭ	88	98	94	3	280	283	нет	нет	нет	нет	
Общий конкурс	520	1183151	1	ЕГЭ	88	98	97	0	283	283	нет	нет	нет	нет	
Общий конкурс	521	1608128	1	ЕГЭ	86	98	97	2	281	283	нет	нет	нет	нет	
Общий конкурс	522	1167822	2	ЕГЭ	86	95	97	5	278	283	нет	нет	нет	нет	
Общий конкурс	523	1741824	5	ЕГЭ	92	90	94	6	276	282	да	нет	нет	да	
Общий конкурс	524	1152953	2	ЕГЭ	100	98	81	3	279	282	нет	нет	нет	нет	
Общий конкурс	525	1041881	3	ЕГЭ	100	93	89	0	282	282	нет	нет	нет	нет	
Общий конкурс	526	1852437	5	ЕГЭ	100	90	89	3	279	282	нет	нет	нет	нет	
Общий конкурс	527	2047951	4	ВИ	100	88	91	3	279	282	нет	нет	нет	нет	
Общий конкурс	528	1629285	4	ЕГЭ	100	88	91	3	279	282	нет	нет	нет	нет	
Общий конкурс	529	1422950	3	ВИ	100	83	94	5	277	282	нет	нет	нет	нет	
Общий конкурс	530	1625944	1	ЕГЭ	99	95	83	5	277	282	нет	нет	нет	нет	
Общий конкурс	531	1639110	5	ЕГЭ	98	93	81	10	272	282	нет	нет	нет	нет	
Общий конкурс	532	1367539	2	ЕГЭ	98	90	89	5	277	282	нет	нет	нет	да	
Общий конкурс	533	1413574	1	ЕГЭ	97	85	97	3	279	282	нет	нет	нет	нет	
Общий конкурс	534	1526498	4	ЕГЭ	96	100	83	3	279	282	нет	нет	нет	да	
Общий конкурс	535	1916286	1	ЕГЭ	96	95	91	0	282	282	нет	нет	нет	нет	
Общий конкурс	536	1563476	4	ЕГЭ	96	95	91	0	282	282	нет	нет	нет	нет	
Общий конкурс	537	1256397	4	ЕГЭ	95	93	91	3	279	282	нет	нет	нет	нет	
Общий конкурс	538	1212339	4	ЕГЭ	95	93	91	3	279	282	нет	нет	нет	нет	
Общий конкурс	539	1481084	1	ЕГЭ	90	93	89	10	272	282	нет	нет	нет	нет	
Общий конкурс	540	1639049	5	ВИ	88	100	89	5	277	282	нет	нет	нет	да	
Общий конкурс	541	1618366	4	ЕГЭ	88	98	91	5	277	282	нет	нет	нет	да	
Общий конкурс	542	1320909	3	ЕГЭ	88	98	91	5	277	282	нет	нет	нет	нет	
Общий конкурс	543	1431259	3	ЕГЭ	88	93	94	7	275	282	нет	нет	нет	нет	
Общий конкурс	544	1750809	2	ВИ	86	100	91	5	277	282	нет	нет	нет	да	
Общий конкурс	545	1423344	3	ЕГЭ	86	95	91	10	272	282	нет	нет	нет	нет	
Общий конкурс	546	1347261	3	ЕГЭ	86	93	100	3	279	282	нет	нет	нет	нет	
Общий конкурс	547	1785838	1	ЕГЭ	95	95	86	5	276	281	да	нет	нет	да	
Общий конкурс	548	1210469	1	ЕГЭ	92	95	94	0	281	281	да	нет	нет	нет	
Общий конкурс	549	1083759	1	ЕГЭ	90	88	100	3	278	281	да	нет	нет	нет	
Общий конкурс	550	2088718	3	ЕГЭ	100	100	81	0	281	281	нет	нет	нет	нет	
Общий конкурс	551	1444621	2	ЕГЭ	100	95	83	3	278	281	нет	нет	нет	нет	
Общий конкурс	552	2089522	1	ЕГЭ	100	93	83	5	276	281	нет	нет	нет	нет	
Общий конкурс	553	1675328	5	ВИ	100	90	84	7	274	281	нет	нет	нет	нет	
Общий конкурс	554	1266484	5	ЕГЭ	100	90	86	5	276	281	нет	нет	нет	нет	
Общий конкурс	555	1253793	5	ВИ	100	90	89	2	279	281	нет	нет	нет	да	
Общий конкурс	556	1383100	4	ЕГЭ	100	90	91	0	281	281	нет	нет	нет	да	
Общий конкурс	557	1520500	2	ВИ	100	88	86	7	274	281	нет	нет	нет	нет	
Общий конкурс	558	999329	4	ВИ	100	85	96	0	281	281	нет	нет	нет	нет	
Общий конкурс	559	1210460	3	ЕГЭ	100	83	91	7	274	281	нет	нет	нет	нет	
Общий конкурс	560	1310380	5	ВИ	100	80	91	10	271	281	нет	нет	нет	нет	
Общий конкурс	561	1596795	4	ЕГЭ	99	88	94	0	281	281	нет	нет	нет	нет	
Общий конкурс	562	2001941	1	ЕГЭ	98	93	87	3	278	281	нет	нет	нет	нет	
Общий конкурс	563	1727500	1	ЕГЭ	97	90	89	5	276	281	нет	нет	нет	нет	
Общий конкурс	564	1821712	1	ЕГЭ	96	100	83	2	279	281	нет	нет	нет	нет	
Общий конкурс	565	1503321	5	ЕГЭ	96	93	89	3	278	281	нет	нет	нет	нет	
Общий конкурс	566	1978736	5	ЕГЭ	95	100	83	3	278	281	нет	нет	нет	нет	
Общий конкурс	567	1719663	2	ЕГЭ	95	95	86	5	276	281	нет	нет	нет	нет	
Общий конкурс	568	1712986	1	ЕГЭ	95	95	89	2	279	281	нет	нет	нет	нет	
Общий конкурс	569	1188514	2	ЕГЭ	95	95	91	0	281	281	нет	нет	нет	нет	
Общий конкурс	570	1153941	4	ЕГЭ	94	98	86	3	278	281	нет	нет	нет	нет	
Общий конкурс	571	1407003	3	ЕГЭ	94	98	89	0	281	281	нет	нет	нет	нет	
Общий конкурс	572	1507491	5	ЕГЭ	94	90	94	3	278	281	нет	нет	нет	нет	
Общий конкурс	573	1252477	3	ВИ	92	100	86	3	278	281	нет	нет	нет	да	
Общий конкурс	574	1301715	1	ЕГЭ	92	95	89	5	276	281	нет	нет	нет	нет	
Общий конкурс	575	1352485	1	ЕГЭ	92	95	91	3	278	281	нет	нет	нет	нет	
Общий конкурс	576	1195234	5	ЕГЭ	92	93	89	7	274	281	нет	нет	нет	нет	
Общий конкурс	577	1419325	4	ЕГЭ	92	93	91	5	276	281	нет	нет	нет	нет	
Общий конкурс	578	2098266	5	ЕГЭ	90	95	91	5	276	281	нет	нет	нет	нет	
Общий конкурс	579	1122414	1	ЕГЭ	90	90	91	10	271	281	нет	нет	нет	нет	
Общий конкурс	580	1640316	3	ЕГЭ	90	88	100	3	278	281	нет	нет	нет	нет	
Общий конкурс	581	2040046	3	ВИ	88	88	100	5	276	281	нет	нет	нет	нет	
Общий конкурс	582	978779	3	ЕГЭ	84	100	94	3	278	281	нет	нет	нет	да	
Общий конкурс	583	1196035	5	ЕГЭ	97	95	83	5	275	280	да	нет	нет	нет	
Общий конкурс	584	1814771	5	ЕГЭ	94	95	91	0	280	280	да	нет	нет	нет	
Общий конкурс	585	2084371	1	ЕГЭ	94	93	91	2	278	280	да	нет	нет	нет	
Общий конкурс	586	2000824	3	ЕГЭ	100	88	89	3	277	280	нет	нет	нет	нет	
Общий конкурс	587	1198667	1	ВИ	100	78	100	2	278	280	нет	нет	нет	нет	
Общий конкурс	588	1999764	5	ЕГЭ	98	93	89	0	280	280	нет	нет	нет	нет	
Общий конкурс	589	1282053	5	ЕГЭ	97	100	83	0	280	280	нет	нет	нет	нет	
Общий конкурс	590	1994001	1	ЕГЭ	97	83	97	3	277	280	нет	нет	нет	нет	
Общий конкурс	591	1486368	5	ЕГЭ	96	95	86	3	277	280	нет	нет	нет	нет	
Общий конкурс	592	1259561	2	ЕГЭ	96	93	81	10	270	280	нет	нет	нет	нет	
Общий конкурс	593	1497080	1	ЕГЭ	96	93	86	5	275	280	нет	нет	нет	нет	
Общий конкурс	594	1946629	2	ЕГЭ	96	90	89	5	275	280	нет	нет	нет	да	
Общий конкурс	595	1582083	2	ЕГЭ	96	88	91	5	275	280	нет	нет	нет	нет	
Общий конкурс	596	1950455	1	ЕГЭ	95	93	89	3	277	280	нет	нет	нет	нет	
Общий конкурс	597	1651093	5	ЕГЭ	95	93	89	3	277	280	нет	нет	нет	нет	
Общий конкурс	598	1517422	1	ЕГЭ	94	88	91	7	273	280	нет	нет	нет	нет	
Общий конкурс	599	1627815	4	ЕГЭ	92	95	91	2	278	280	нет	нет	нет	нет	
Общий конкурс	600	1331983	5	ЕГЭ	92	88	97	3	277	280	нет	нет	нет	нет	
Общий конкурс	601	1539648	4	ВИ	90	100	83	7	273	280	нет	нет	нет	нет	
Общий конкурс	602	1638952	5	ЕГЭ	90	90	97	3	277	280	нет	нет	нет	нет	
Общий конкурс	603	1429867	3	ЕГЭ	88	88	94	10	270	280	нет	нет	нет	нет	
Общий конкурс	604	1345355	5	ЕГЭ	86	98	91	5	275	280	нет	нет	нет	нет	
Общий конкурс	605	1269562	5	ЕГЭ	80	98	97	5	275	280	нет	нет	нет	нет	
Общий конкурс	606	1634556	3	ВИ	100	85	91	3	276	279	да	нет	нет	нет	
Общий конкурс	607	1687061	1	ЕГЭ	100	95	81	3	276	279	нет	нет	нет	нет	
Общий конкурс	608	1987298	3	ЕГЭ	100	93	81	5	274	279	нет	нет	нет	нет	
Общий конкурс	609	1643026	4	ВИ	100	90	86	3	276	279	нет	нет	нет	да	
Общий конкурс	610	1418986	4	ВИ	100	85	89	5	274	279	нет	нет	нет	нет	
Общий конкурс	611	1273252	3	ЕГЭ	98	95	83	3	276	279	нет	нет	нет	нет	
Общий конкурс	612	2055359	3	ЕГЭ	98	95	86	0	279	279	нет	нет	нет	нет	
Общий конкурс	613	1790181	5	ЕГЭ	98	90	86	5	274	279	нет	нет	нет	нет	
Общий конкурс	614	1583821	5	ЕГЭ	98	90	89	2	277	279	нет	нет	нет	нет	
Общий конкурс	615	1577853	2	ЕГЭ	95	98	83	3	276	279	нет	нет	нет	нет	
Общий конкурс	616	1569411	3	ЕГЭ	95	95	89	0	279	279	нет	нет	нет	нет	
Общий конкурс	617	1002405	4	ЕГЭ	95	93	86	5	274	279	нет	нет	нет	нет	
Общий конкурс	618	1576831	5	ЕГЭ	95	93	86	5	274	279	нет	нет	нет	нет	
Общий конкурс	619	1601032	2	ЕГЭ	94	88	94	3	276	279	нет	нет	нет	да	
Общий конкурс	620	1398706	1	ЕГЭ	94	88	94	3	276	279	нет	нет	да	да	
Общий конкурс	621	1797800	4	ЕГЭ	94	88	94	3	276	279	нет	нет	нет	нет	
Общий конкурс	622	1451069	4	ЕГЭ	94	88	97	0	279	279	нет	нет	нет	нет	
Общий конкурс	623	1624529	5	ЕГЭ	94	85	97	3	276	279	нет	нет	нет	нет	
Общий конкурс	624	1634361	2	ЕГЭ	92	98	86	3	276	279	нет	нет	нет	нет	
Общий конкурс	625	1580947	4	ЕГЭ	92	98	86	3	276	279	нет	нет	нет	нет	
Общий конкурс	626	2032166	3	ЕГЭ	92	95	89	3	276	279	нет	нет	нет	нет	
Общий конкурс	627	1763928	1	ЕГЭ	92	93	89	5	274	279	нет	нет	да	да	
Общий конкурс	628	1246725	3	ЕГЭ	92	93	89	5	274	279	нет	нет	нет	нет	
Общий конкурс	629	1817073	3	ЕГЭ	92	93	91	3	276	279	нет	нет	нет	да	
Общий конкурс	630	1784916	3	ЕГЭ	92	93	94	0	279	279	нет	нет	нет	нет	
Общий конкурс	631	1267092	3	ЕГЭ	92	90	94	3	276	279	нет	нет	нет	нет	
Общий конкурс	632	1350476	3	ЕГЭ	90	100	86	3	276	279	нет	нет	нет	нет	
Общий конкурс	633	1215509	5	ЕГЭ	90	98	86	5	274	279	нет	нет	нет	нет	
Общий конкурс	634	1334082	5	ЕГЭ	90	88	94	7	272	279	нет	нет	нет	да	
Общий конкурс	635	1461028	2	ВИ	88	100	81	10	269	279	нет	нет	нет	нет	
Общий конкурс	636	2101148	5	ВИ	86	100	83	10	269	279	нет	нет	нет	нет	
Общий конкурс	637	1650537	2	ЕГЭ	86	93	97	3	276	279	нет	нет	нет	нет	
Общий конкурс	638	1206504	4	ЕГЭ	86	90	100	3	276	279	нет	нет	нет	нет	
Общий конкурс	639	1555349	1	ЕГЭ	82	100	97	0	279	279	нет	нет	нет	нет	
Общий конкурс	640	1649174	2	ЕГЭ	96	93	86	3	275	278	да	нет	нет	нет	
Общий конкурс	641	1859365	4	ЕГЭ	90	100	83	5	273	278	да	нет	нет	да	
Общий конкурс	642	997051	3	ВИ	100	88	81	9	269	278	нет	нет	нет	да	
Общий конкурс	643	1778703	3	ВИ	99	100	72	7	271	278	нет	нет	нет	да	
Общий конкурс	644	1621555	3	ВИ	97	100	75	6	272	278	нет	нет	нет	да	
Общий конкурс	645	1520536	5	ЕГЭ	97	90	89	2	276	278	нет	нет	нет	нет	
Общий конкурс	646	1773198	2	ЕГЭ	97	88	86	7	271	278	нет	нет	нет	нет	
Общий конкурс	647	1207727	5	ЕГЭ	97	85	91	5	273	278	нет	нет	нет	нет	
Общий конкурс	648	1648963	1	ЕГЭ	96	98	78	6	272	278	нет	нет	нет	нет	
Общий конкурс	649	1564749	4	ЕГЭ	96	90	89	3	275	278	нет	нет	нет	нет	
Общий конкурс	650	1788280	1	ЕГЭ	96	88	91	3	275	278	нет	нет	нет	нет	
Общий конкурс	651	1310191	2	ЕГЭ	95	100	83	0	278	278	нет	нет	нет	нет	
Общий конкурс	652	1720174	1	ЕГЭ	94	98	81	5	273	278	нет	нет	нет	нет	
Общий конкурс	653	1648662	5	ЕГЭ	94	95	89	0	278	278	нет	нет	нет	да	
Общий конкурс	654	1448012	5	ЕГЭ	94	90	91	3	275	278	нет	нет	нет	нет	
Общий конкурс	655	1202180	4	ЕГЭ	94	90	91	3	275	278	нет	нет	нет	нет	
Общий конкурс	656	1488978	3	ЕГЭ	94	90	91	3	275	278	нет	нет	нет	нет	
Общий конкурс	657	1440961	1	ЕГЭ	94	83	91	10	268	278	нет	нет	нет	нет	
Общий конкурс	658	1254799	2	ЕГЭ	94	80	97	7	271	278	нет	нет	нет	нет	
Общий конкурс	659	1989141	5	ЕГЭ	92	90	91	5	273	278	нет	нет	нет	нет	
Общий конкурс	660	1347769	3	ЕГЭ	90	100	81	7	271	278	нет	нет	нет	нет	
Общий конкурс	661	1992080	4	ЕГЭ	90	88	97	3	275	278	нет	нет	нет	нет	
Общий конкурс	662	1125406	5	ЕГЭ	88	90	91	9	269	278	нет	нет	нет	нет	
Общий конкурс	663	1337769	5	ЕГЭ	86	93	94	5	273	278	нет	нет	нет	нет	
Общий конкурс	664	1944234	4	ЕГЭ	86	93	97	2	276	278	нет	нет	нет	нет	
Общий конкурс	665	1836053	1	ЕГЭ	86	93	97	2	276	278	нет	нет	нет	нет	
Общий конкурс	666	1073166	1	ЕГЭ	84	100	91	3	275	278	нет	нет	да	да	
Общий конкурс	667	2048706	5	ВИ	84	100	91	3	275	278	нет	нет	нет	да	
Общий конкурс	668	1709371	1	ЕГЭ	84	93	91	10	268	278	нет	нет	нет	нет	
Общий конкурс	669	1442038	5	ЕГЭ	84	93	94	7	271	278	нет	нет	нет	нет	
Общий конкурс	670	1176479	2	ВИ	100	100	67	10	267	277	нет	нет	нет	нет	
Общий конкурс	671	1647669	5	ВИ	100	88	86	3	274	277	нет	нет	нет	да	
Общий конкурс	672	1725626	4	ЕГЭ	100	88	89	0	277	277	нет	нет	нет	нет	
Общий конкурс	673	1623299	2	ВИ	100	88	89	0	277	277	нет	нет	нет	да	
Общий конкурс	674	1440327	4	ЕГЭ	99	85	91	2	275	277	нет	нет	нет	нет	
Общий конкурс	675	995702	4	ЕГЭ	98	95	81	3	274	277	нет	нет	нет	нет	
Общий конкурс	676	1510645	1	ЕГЭ	98	93	81	5	272	277	нет	нет	нет	нет	
Общий конкурс	677	1637150	3	ЕГЭ	98	90	89	0	277	277	нет	нет	нет	нет	
Общий конкурс	678	1519626	5	ЕГЭ	98	83	91	5	272	277	нет	нет	нет	да	
Общий конкурс	679	1623931	3	ЕГЭ	96	98	83	0	277	277	нет	нет	нет	нет	
Общий конкурс	680	1264354	2	ЕГЭ	96	95	83	3	274	277	нет	нет	нет	нет	
Общий конкурс	681	1568478	2	ЕГЭ	95	98	81	3	274	277	нет	нет	нет	нет	
Общий конкурс	682	1761027	1	ЕГЭ	95	93	86	3	274	277	нет	нет	нет	нет	
Общий конкурс	683	1537008	3	ЕГЭ	95	88	89	5	272	277	нет	нет	нет	нет	
Общий конкурс	684	1852695	2	ЕГЭ	95	88	91	3	274	277	нет	нет	нет	нет	
Общий конкурс	685	2090636	1	ЕГЭ	95	85	94	3	274	277	нет	нет	нет	нет	
Общий конкурс	686	1440498	5	ВИ	94	100	81	2	275	277	нет	нет	нет	да	
Общий конкурс	687	1722912	1	ЕГЭ	92	88	94	3	274	277	нет	нет	нет	нет	
Общий конкурс	688	1652414	5	ЕГЭ	92	88	94	3	274	277	нет	нет	нет	нет	
Общий конкурс	689	1574526	1	ЕГЭ	90	98	86	3	274	277	нет	нет	нет	нет	
Общий конкурс	690	1206000	5	ЕГЭ	90	98	86	3	274	277	нет	нет	нет	нет	
Общий конкурс	691	1202897	1	ЕГЭ	90	90	94	3	274	277	нет	нет	нет	нет	
Общий конкурс	692	1428301	5	ВИ	88	100	86	3	274	277	нет	нет	нет	да	
Общий конкурс	693	1606834	1	ЕГЭ	88	100	86	3	274	277	нет	нет	нет	нет	
Общий конкурс	694	1502670	1	ЕГЭ	88	100	86	3	274	277	нет	нет	нет	нет	
Общий конкурс	695	1249200	5	ЕГЭ	88	93	91	5	272	277	нет	нет	нет	нет	
Общий конкурс	696	2100363	5	ЕГЭ	88	93	94	2	275	277	нет	нет	нет	нет	
Общий конкурс	697	1781219	1	ЕГЭ	88	90	89	10	267	277	нет	нет	нет	нет	
Общий конкурс	698	1386888	3	ВИ	86	88	100	3	274	277	нет	нет	нет	нет	
Общий конкурс	699	1792052	1	ЕГЭ	99	93	81	3	273	276	да	нет	нет	нет	
Общий конкурс	700	1614904	1	ЕГЭ	92	85	94	5	271	276	да	нет	нет	нет	
Общий конкурс	701	1910558	1	ЕГЭ	100	100	73	3	273	276	нет	нет	нет	нет	
Общий конкурс	702	1793027	2	ЕГЭ	100	93	83	0	276	276	нет	нет	нет	нет	
Общий конкурс	703	1173959	4	ЕГЭ	98	95	81	2	274	276	нет	нет	нет	нет	
Общий конкурс	704	1570807	3	ЕГЭ	97	93	86	0	276	276	нет	нет	нет	нет	
Общий конкурс	705	1507079	4	ЕГЭ	97	90	86	3	273	276	нет	нет	нет	нет	
Общий конкурс	706	1904310	1	ЕГЭ	97	88	86	5	271	276	нет	нет	нет	нет	
Общий конкурс	707	1845298	4	ЕГЭ	97	85	89	5	271	276	нет	нет	нет	нет	
Общий конкурс	708	1485388	1	ЕГЭ	95	90	89	2	274	276	нет	нет	нет	нет	
Общий конкурс	709	1202614	4	ЕГЭ	95	88	91	2	274	276	нет	нет	нет	нет	
Общий конкурс	710	1318508	3	ЕГЭ	95	85	94	2	274	276	нет	нет	нет	нет	
Общий конкурс	711	1174287	4	ЕГЭ	94	93	89	0	276	276	нет	нет	нет	да	
Общий конкурс	712	1506264	5	ЕГЭ	94	88	94	0	276	276	нет	нет	нет	да	
Общий конкурс	713	2049000	3	ЕГЭ	94	83	94	5	271	276	нет	нет	нет	нет	
Общий конкурс	714	1964669	5	ЕГЭ	92	98	83	3	273	276	нет	нет	нет	нет	
Общий конкурс	715	1727695	5	ЕГЭ	92	93	86	5	271	276	нет	нет	нет	нет	
Общий конкурс	716	1833410	1	ЕГЭ	92	93	86	5	271	276	нет	нет	нет	нет	
Общий конкурс	717	1907850	1	ЕГЭ	92	93	91	0	276	276	нет	нет	нет	нет	
Общий конкурс	718	1713758	5	ЕГЭ	92	90	89	5	271	276	нет	нет	нет	нет	
Общий конкурс	719	2065247	4	ЕГЭ	92	90	94	0	276	276	нет	нет	нет	нет	
Общий конкурс	720	1845725	1	ЕГЭ	90	95	86	5	271	276	нет	нет	нет	нет	
Общий конкурс	721	1487914	1	ЕГЭ	86	93	94	3	273	276	нет	нет	нет	нет	
Общий конкурс	722	1694104	1	ЕГЭ	84	95	94	3	273	276	нет	нет	нет	нет	
Общий конкурс	723	1515849	3	ЕГЭ	96	88	86	5	270	275	да	нет	нет	нет	
Общий конкурс	724	1505279	2	ЕГЭ	86	90	94	5	270	275	да	нет	нет	нет	
Общий конкурс	725	1192394	1	ЕГЭ	100	100	75	0	275	275	нет	нет	нет	нет	
Общий конкурс	726	1600676	5	ВИ	100	83	83	9	266	275	нет	нет	нет	да	
Общий конкурс	727	1993333	4	ВИ	100	75	100	0	275	275	нет	нет	нет	нет	
Общий конкурс	728	1820743	3	ЕГЭ	99	93	81	2	273	275	нет	нет	нет	нет	
Общий конкурс	729	1317363	4	ЕГЭ	99	85	91	0	275	275	нет	нет	нет	нет	
