Категория	Место	Код	Приоритет	Вид испытания	Математика	Информатика	Русский язык	ИД	Балл ВИ	Балл ВИ+ИД	Преимущественное право	Основной высший приоритет	Высший проходной приоритет	Согласие	Олимпиада
Общий конкурс	814	1571238	1	ЕГЭ	88	85	94	2	267	269	нет	нет	нет	нет	
Общий конкурс	815	1222562	3	ЕГЭ	84	88	94	3	266	269	нет	нет	нет	нет	
Общий конкурс	816	1285101	1	ЕГЭ	84	80	100	5	264	269	нет	нет	нет	нет	
Общий конкурс	817	1956068	3	ЕГЭ	82	93	91	3	266	269	нет	нет	нет	нет	
Общий конкурс	818	1301480	1	ЕГЭ	86	80	100	2	266	268	да	нет	нет	нет	
Общий конкурс	819	1506174	4	ЕГЭ	97	83	83	5	263	268	нет	нет	нет	нет	
Общий конкурс	820	1459605	2	ЕГЭ	95	95	78	0	268	268	нет	нет	нет	да	
Общий конкурс	821	1997932	1	ЕГЭ	95	85	86	2	266	268	нет	нет	нет	нет	
Общий конкурс	822	1227153	4	ЕГЭ	90	90	83	5	263	268	нет	нет	нет	нет	
Общий конкурс	823	1613402	1	ЕГЭ	86	88	94	0	268	268	нет	нет	нет	нет	
Общий конкурс	824	1559499	1	ЕГЭ	86	83	94	5	263	268	нет	нет	нет	нет	
Общий конкурс	825	1845616	3	ЕГЭ	84	93	89	2	266	268	нет	нет	нет	нет	
Общий конкурс	826	1570201	3	ЕГЭ	96	83	83	5	262	267	да	нет	нет	нет	
Общий конкурс	827	1149929	2	ЕГЭ	94	85	83	5	262	267	да	нет	нет	нет	
Общий конкурс	828	1900296	2	ЕГЭ	82	83	97	5	262	267	да	нет	нет	нет	
Общий конкурс	829	1375295	1	ЕГЭ	95	88	81	3	264	267	нет	нет	нет	нет	
Общий конкурс	830	1698945	2	ЕГЭ	94	90	78	5	262	267	нет	нет	нет	да	
Общий конкурс	831	1636384	2	ЕГЭ	88	93	83	3	264	267	нет	нет	нет	нет	
Общий конкурс	832	1333281	5	ЕГЭ	88	90	86	3	264	267	нет	нет	нет	нет	
Общий конкурс	833	1361707	2	ЕГЭ	88	90	86	3	264	267	нет	нет	нет	нет	
Общий конкурс	834	1904878	2	ЕГЭ	82	85	97	3	264	267	нет	нет	нет	нет	
Общий конкурс	835	1442081	3	ЕГЭ	100	85	81	0	266	266	да	нет	нет	нет	
Общий конкурс	836	1980701	4	ЕГЭ	100	85	81	0	266	266	нет	нет	нет	нет	
Общий конкурс	837	1251144	3	ЕГЭ	96	90	78	2	264	266	нет	нет	нет	нет	
Общий конкурс	838	1941186	4	ЕГЭ	96	78	89	3	263	266	нет	нет	нет	нет	
Общий конкурс	839	1621463	1	ЕГЭ	95	90	81	0	266	266	нет	нет	нет	нет	
Общий конкурс	840	1845173	3	ЕГЭ	95	85	83	3	263	266	нет	нет	нет	нет	
Общий конкурс	841	1683059	3	ЕГЭ	94	80	89	3	263	266	нет	нет	нет	нет	
Общий конкурс	842	1404972	3	ЕГЭ	92	93	78	3	263	266	нет	нет	нет	нет	
Общий конкурс	843	1178645	3	ВИ	90	100	69	7	259	266	нет	нет	нет	нет	
Общий конкурс	844	1176090	2	ЕГЭ	86	80	100	0	266	266	нет	нет	да	да	
Общий конкурс	845	1196923	3	ЕГЭ	84	88	91	3	263	266	нет	нет	нет	да	
Общий конкурс	846	1786428	5	ЕГЭ	84	83	94	5	261	266	нет	нет	нет	да	
Общий конкурс	847	1956406	5	ЕГЭ	84	83	97	2	264	266	нет	нет	нет	нет	
Общий конкурс	848	1325099	3	ЕГЭ	78	93	91	4	262	266	нет	нет	нет	нет	
Общий конкурс	849	1343499	5	ВИ	96	100	69	0	265	265	нет	нет	нет	да	
Общий конкурс	850	1408422	5	ЕГЭ	95	85	78	7	258	265	нет	нет	нет	нет	
Общий конкурс	851	1410760	4	ЕГЭ	94	88	83	0	265	265	нет	нет	нет	нет	
Общий конкурс	852	1986497	4	ЕГЭ	92	90	78	5	260	265	нет	нет	нет	нет	
Общий конкурс	853	1719095	5	ЕГЭ	92	90	81	2	263	265	нет	нет	нет	нет	
Общий конкурс	854	1413688	3	ЕГЭ	92	90	83	0	265	265	нет	нет	нет	нет	
Общий конкурс	855	1893207	2	ВИ	90	100	75	0	265	265	нет	нет	нет	нет	
Общий конкурс	856	1070386	4	ВИ	90	78	97	0	265	265	нет	нет	нет	нет	
Общий конкурс	857	1169101	1	ЕГЭ	88	83	89	5	260	265	нет	нет	нет	нет	
Общий конкурс	858	1444421	1	ЕГЭ	86	88	86	5	260	265	нет	нет	нет	нет	
Общий конкурс	859	1179896	2	ЕГЭ	86	85	91	3	262	265	нет	нет	нет	да	
Общий конкурс	860	1415786	4	ЕГЭ	86	85	91	3	262	265	нет	нет	нет	нет	
Общий конкурс	861	1781104	5	ЕГЭ	86	83	91	5	260	265	нет	нет	нет	нет	
Общий конкурс	862	1356765	1	ЕГЭ	84	90	89	2	263	265	нет	нет	нет	нет	
Общий конкурс	863	1292370	3	ЕГЭ	84	90	91	0	265	265	нет	нет	нет	нет	
Общий конкурс	864	2025776	1	ЕГЭ	84	88	86	7	258	265	нет	нет	нет	нет	
Общий конкурс	865	1370011	3	ЕГЭ	98	88	78	0	264	264	да	нет	нет	нет	
Общий конкурс	866	1559103	5	ЕГЭ	100	75	89	0	264	264	нет	нет	нет	нет	
Общий конкурс	867	1120995	5	ВИ			96	3	261	264	нет	нет	нет	нет	
Общий конкурс	868	1362494	5	ЕГЭ	96	90	78	0	264	264	нет	нет	нет	нет	
Общий конкурс	869	1200392	3	ЕГЭ	96	85	81	2	262	264	нет	нет	нет	нет	
Общий конкурс	870	1614682	4	ЕГЭ	96	85	81	2	262	264	нет	нет	нет	нет	
Общий конкурс	871	1728467	5	ЕГЭ	90	93	81	0	264	264	нет	нет	нет	нет	
Общий конкурс	872	1350767	2	ЕГЭ	90	80	91	3	261	264	нет	нет	нет	нет	
Общий конкурс	873	1539979	3	ЕГЭ	90	80	91	3	261	264	нет	нет	нет	нет	
Общий конкурс	874	1412916	2	ЕГЭ	88	93	81	2	262	264	нет	нет	нет	нет	
Общий конкурс	875	1514293	2	ЕГЭ	88	93	83	0	264	264	нет	нет	нет	нет	
Общий конкурс	876	1192974	1	ЕГЭ	88	90	86	0	264	264	нет	нет	да	да	
Общий конкурс	877	1474350	4	ЕГЭ	88	90	86	0	264	264	нет	нет	нет	нет	
Общий конкурс	878	1795960	1	ЕГЭ	88	85	91	0	264	264	нет	нет	нет	нет	
Общий конкурс	879	1494763	4	ВИ	86	88	88	2	262	264	нет	нет	нет	нет	
Общий конкурс	880	1609493	5	ЕГЭ	84	88	89	3	261	264	нет	нет	нет	нет	
Общий конкурс	881	1715373	1	ЕГЭ	80	90	91	3	261	264	нет	нет	нет	нет	
Общий конкурс	882	1474817	4	ЕГЭ	74	90	97	3	261	264	нет	нет	нет	нет	
Общий конкурс	883	1728074	4	ВИ	100	83	78	2	261	263	нет	нет	нет	да	
Общий конкурс	884	1296359	3	ЕГЭ	95	93	73	2	261	263	нет	нет	нет	нет	
Общий конкурс	885	1250017	2	ЕГЭ	92	88	83	0	263	263	нет	нет	нет	нет	
Общий конкурс	886	1705241	1	ЕГЭ	92	85	86	0	263	263	нет	нет	нет	нет	
Общий конкурс	887	1366204	1	ЕГЭ	90	98	75	0	263	263	нет	нет	нет	нет	
Общий конкурс	888	1577294	5	ЕГЭ	88	88	83	4	259	263	нет	нет	нет	нет	
Общий конкурс	889	1403545	1	ЕГЭ	88	83	89	3	260	263	нет	нет	нет	нет	
Общий конкурс	890	1789272	2	ЕГЭ	86	88	86	3	260	263	нет	нет	нет	нет	
Общий конкурс	891	1284083	2	ЕГЭ	86	88	86	3	260	263	нет	нет	нет	нет	
Общий конкурс	892	2095731	4	ЕГЭ	86	85	89	3	260	263	нет	нет	нет	нет	
Общий конкурс	893	1697546	4	ЕГЭ	84	93	81	5	258	263	нет	нет	нет	да	
Общий конкурс	894	1455203	2	ЕГЭ	84	93	86	0	263	263	нет	нет	нет	нет	
Общий конкурс	895	1493030	3	ЕГЭ	84	85	86	8	255	263	нет	нет	нет	да	
Общий конкурс	896	1190457	4	ВИ	82	100	81	0	263	263	нет	нет	нет	да	
Общий конкурс	897	1628962	2	ЕГЭ	82	90	89	2	261	263	нет	нет	нет	нет	
Общий конкурс	898	1851632	3	ЕГЭ	94	83	83	2	260	262	нет	нет	нет	нет	
Общий конкурс	899	1520248	2	ЕГЭ	92	85	83	2	260	262	нет	нет	нет	да	
Общий конкурс	900	1799588	2	ЕГЭ	90	80	89	3	259	262	нет	нет	нет	да	
Общий конкурс	901	1503665	4	ЕГЭ	88	93	81	0	262	262	нет	нет	нет	нет	
Общий конкурс	902	1409900	5	ЕГЭ	88	83	91	0	262	262	нет	нет	нет	нет	
Общий конкурс	903	1729992	1	ЕГЭ	86	93	83	0	262	262	нет	нет	нет	нет	
Общий конкурс	904	1323401	2	ЕГЭ	86	85	91	0	262	262	нет	нет	нет	нет	
Общий конкурс	905	1797835	5	ЕГЭ	84	75	100	3	259	262	нет	нет	нет	нет	
Общий конкурс	906	1241481	2	ВИ	82	100	70	10	252	262	нет	нет	нет	нет	
Общий конкурс	907	1697724	5	ЕГЭ	80	88	94	0	262	262	нет	нет	нет	нет	
Общий конкурс	908	1120429	2	ЕГЭ	78	90	94	0	262	262	нет	нет	нет	нет	
Общий конкурс	909	1207718	4	ЕГЭ	76	93	86	7	255	262	нет	нет	нет	нет	
Общий конкурс	910	1745524	2	ВИ	76	100	81	4	257	261	да	нет	нет	нет	
Общий конкурс	911	1482015	1	ЕГЭ	100	83	75	3	258	261	нет	нет	нет	нет	
Общий конкурс	912	2041676	2	ВИ	100	75	83	3	258	261	нет	нет	нет	да	
Общий конкурс	913	1514823	3	ЕГЭ	98	88	75	0	261	261	нет	нет	нет	нет	
Общий конкурс	914	1618751	4	ЕГЭ	95	85	78	3	258	261	нет	нет	нет	нет	
Общий конкурс	915	1728703	5	ВИ	92	100	69	0	261	261	нет	нет	нет	нет	
Общий конкурс	916	1426976	4	ЕГЭ	92	88	78	3	258	261	нет	нет	нет	нет	
Общий конкурс	917	1358827	3	ЕГЭ	92	80	86	3	258	261	нет	нет	нет	нет	
Общий конкурс	918	1443835	4	ЕГЭ	92	80	86	3	258	261	нет	нет	нет	нет	
Общий конкурс	919	1725648	2	ЕГЭ	90	90	78	3	258	261	нет	нет	нет	нет	
Общий конкурс	920	1259828	4	ЕГЭ	90	85	83	3	258	261	нет	нет	нет	да	
Общий конкурс	921	1231834	2	ЕГЭ	90	80	86	5	256	261	нет	нет	нет	нет	
Общий конкурс	922	1574162	2	ВИ	88	100	73	0	261	261	нет	нет	нет	да	
Общий конкурс	923	971918	4	ЕГЭ	88	95	75	3	258	261	нет	нет	нет	нет	
Общий конкурс	924	1476803	4	ЕГЭ	88	95	78	0	261	261	нет	нет	нет	нет	
Общий конкурс	925	1265582	1	ВИ	88	78	88	7	254	261	нет	нет	нет	нет	
Общий конкурс	926	1291400	1	ЕГЭ	86	95	78	2	259	261	нет	нет	нет	нет	
Общий конкурс	927	1075326	4	ЕГЭ	82	88	86	5	256	261	нет	нет	нет	нет	
Общий конкурс	928	1657402	1	ЕГЭ	82	88	89	2	259	261	нет	нет	нет	нет	
Общий конкурс	929	1714340	3	ЕГЭ	82	83	96	0	261	261	нет	нет	нет	нет	
Общий конкурс	930	1617815	1	ЕГЭ	80	93	83	5	256	261	нет	нет	нет	нет	
Общий конкурс	931	1210759	4	ВИ	76	100	81	4	257	261	нет	нет	нет	да	
Общий конкурс	932	1628065	5	ЕГЭ	97	85	75	3	257	260	нет	нет	нет	нет	
Общий конкурс	933	1209713	2	ЕГЭ	97	75	78	10	250	260	нет	нет	нет	нет	
Общий конкурс	934	1185033	4	ЕГЭ	94	88	78	0	260	260	нет	нет	нет	да	
Общий конкурс	935	1353467	2	ЕГЭ	94	80	83	3	257	260	нет	нет	нет	нет	
Общий конкурс	936	1559195	2	ЕГЭ	92	93	72	3	257	260	нет	нет	нет	нет	
Общий конкурс	937	1517313	3	ЕГЭ	92	80	78	10	250	260	нет	нет	нет	да	
Общий конкурс	938	2103582	4	ЕГЭ	88	83	89	0	260	260	нет	нет	нет	нет	
Общий конкурс	939	1232484	1	ЕГЭ	86	93	81	0	260	260	нет	нет	нет	нет	
Общий конкурс	940	1730837	5	ЕГЭ	86	90	81	3	257	260	нет	нет	нет	да	
Общий конкурс	941	1512165	4	ЕГЭ	86	88	81	5	255	260	нет	нет	нет	нет	
Общий конкурс	942	1437569	2	ЕГЭ	86	85	86	3	257	260	нет	нет	нет	нет	
Общий конкурс	943	1180169	4	ЕГЭ	84	95	81	0	260	260	нет	нет	нет	нет	
Общий конкурс	944	1561729	3	ЕГЭ	84	88	86	2	258	260	нет	нет	нет	нет	
Общий конкурс	945	1409494	1	ЕГЭ	84	83	91	2	258	260	нет	нет	нет	нет	
Общий конкурс	946	2032712	2	ЕГЭ	82	85	91	2	258	260	нет	нет	нет	нет	
Общий конкурс	947	1257425	3	ЕГЭ	76	85	94	5	255	260	нет	нет	нет	нет	
Общий конкурс	948	1308445	3	ВИ	74	100	86	0	260	260	нет	нет	нет	да	
Общий конкурс	949	1504986	3	ВИ	100	62	92	5	254	259	нет	нет	нет	да	
Общий конкурс	950	1158630	4	ЕГЭ	96	75	81	7	252	259	нет	нет	нет	нет	
Общий конкурс	951	1501029	5	ЕГЭ	94	93	72	0	259	259	нет	нет	нет	да	
Общий конкурс	952	1654347	3	ЕГЭ	94	85	78	2	257	259	нет	нет	нет	нет	
Общий конкурс	953	1282455	3	ЕГЭ	92	83	81	3	256	259	нет	нет	нет	нет	
Общий конкурс	954	1727461	5	ВИ	90	100	69	0	259	259	нет	нет	нет	да	
Общий конкурс	955	1440795	3	ЕГЭ	90	83	83	3	256	259	нет	нет	нет	нет	
Общий конкурс	956	1291948	1	ЕГЭ	88	90	81	0	259	259	нет	нет	нет	нет	
Общий конкурс	957	2099726	3	ЕГЭ	88	78	91	2	257	259	нет	нет	нет	нет	
Общий конкурс	958	1419708	1	ЕГЭ	86	88	75	10	249	259	нет	нет	нет	нет	
Общий конкурс	959	1791733	5	ЕГЭ	80	85	91	3	256	259	нет	нет	нет	нет	
Общий конкурс	960	1410095	2	ВИ	100	70	78	10	248	258	нет	нет	нет	да	
Общий конкурс	961	1720433	4	ЕГЭ	95	80	81	2	256	258	нет	нет	нет	нет	
Общий конкурс	962	1334459	1	ЕГЭ	92	80	81	5	253	258	нет	нет	нет	нет	
Общий конкурс	963	1564751	1	ЕГЭ	92	80	86	0	258	258	нет	нет	нет	нет	
Общий конкурс	964	1241208	3	ЕГЭ	90	85	78	5	253	258	нет	нет	нет	нет	
Общий конкурс	965	1785867	2	ЕГЭ	90	85	78	5	253	258	нет	нет	нет	нет	
Общий конкурс	966	1437425	2	ЕГЭ	86	83	89	0	258	258	нет	нет	нет	нет	
Общий конкурс	967	1584629	4	ЕГЭ	82	88	86	2	256	258	нет	нет	нет	нет	
Общий конкурс	968	1712403	1	ЕГЭ	82	80	91	5	253	258	нет	нет	нет	нет	
Общий конкурс	969	1538749	5	ЕГЭ	78	83	94	3	255	258	нет	нет	нет	нет	
Общий конкурс	970	1501277	5	ЕГЭ	82	95	75	5	252	257	да	нет	нет	да	
Общий конкурс	971	1951560	5	ЕГЭ	80	95	73	9	248	257	да	нет	нет	нет	
Общий конкурс	972	1566885	1	ЕГЭ	100	90	67	0	257	257	нет	нет	нет	нет	
Общий конкурс	973	1852953	5	ЕГЭ	97	83	72	5	252	257	нет	нет	нет	нет	
Общий конкурс	974	1436610	4	ЕГЭ	96	75	86	0	257	257	нет	нет	нет	нет	
Общий конкурс	975	1521165	2	ЕГЭ	92	85	75	5	252	257	нет	нет	нет	да	
Общий конкурс	976	1423820	5	ЕГЭ	92	80	83	2	255	257	нет	нет	нет	нет	
Общий конкурс	977	1656361	2	ЕГЭ	88	88	78	3	254	257	нет	нет	нет	нет	
Общий конкурс	978	1186368	1	ЕГЭ	88	88	81	0	257	257	нет	нет	нет	нет	
Общий конкурс	979	1521309	5	ЕГЭ	88	83	86	0	257	257	нет	нет	нет	нет	
Общий конкурс	980	1961302	4	ЕГЭ	88	75	94	0	257	257	нет	нет	нет	нет	
Общий конкурс	981	1722092	2	ЕГЭ	86	88	81	2	255	257	нет	нет	нет	нет	
Общий конкурс	982	1603087	2	ЕГЭ	78	85	94	0	257	257	нет	нет	нет	нет	
Общий конкурс	983	1190764	2	ЕГЭ	95	88	73	0	256	256	нет	нет	нет	нет	
Общий конкурс	984	1248208	1	ЕГЭ	95	80	81	0	256	256	нет	нет	нет	нет	
Общий конкурс	985	1585875	2	ЕГЭ	94	78	81	3	253	256	нет	нет	нет	нет	
Общий конкурс	986	1478528	3	ЕГЭ	92	78	81	5	251	256	нет	нет	нет	нет	
Общий конкурс	987	1164566	3	ЕГЭ	92	75	89	0	256	256	нет	нет	нет	нет	
Общий конкурс	988	1178970	3	ЕГЭ	88	85	83	0	256	256	нет	нет	нет	нет	
Общий конкурс	989	1795109	4	ЕГЭ	86	85	83	2	254	256	нет	нет	нет	да	
Общий конкурс	990	1397114	2	ЕГЭ	84	78	94	0	256	256	нет	нет	нет	нет	
Общий конкурс	991	1130114	4	ЕГЭ	82	90	81	3	253	256	нет	нет	нет	нет	
Общий конкурс	992	1336505	1	ЕГЭ	82	83	81	10	246	256	нет	нет	нет	нет	
Общий конкурс	993	1063838	4	ЕГЭ	80	90	83	3	253	256	нет	нет	нет	нет	
Общий конкурс	994	1588361	2	ЕГЭ	78	83	89	6	250	256	нет	нет	нет	нет	
Общий конкурс	995	1784905	5	ВИ	76	100	78	2	254	256	нет	нет	нет	да	
Общий конкурс	996	1841083	3	ЕГЭ	92	90	73	0	255	255	да	нет	нет	нет	
Общий конкурс	997	1510302	3	ВИ	100	55	100	0	255	255	нет	нет	нет	нет	
Общий конкурс	998	1429275	4	ЕГЭ	97	80	78	0	255	255	нет	нет	нет	да	
Общий конкурс	999	1942239	4	ЕГЭ	96	90	67	2	253	255	нет	нет	нет	нет	
Общий конкурс	1000	1851443	2	ЕГЭ	94	83	78	0	255	255	нет	нет	нет	нет	
Общий конкурс	1001	1277114	5	ЕГЭ	92	93	70	0	255	255	нет	нет	нет	нет	
Общий конкурс	1002	1334179	4	ЕГЭ	92	88	75	0	255	255	нет	нет	нет	нет	
Общий конкурс	1003	1292432	1	ЕГЭ	90	80	78	7	248	255	нет	нет	нет	нет	
Общий конкурс	1004	1899829	5	ЕГЭ	86	80	89	0	255	255	нет	нет	нет	да	
Общий конкурс	1005	1194825	5	ЕГЭ	82	95	75	3	252	255	нет	нет	нет	нет	
Общий конкурс	1006	1790908	4	ЕГЭ	78	85	89	3	252	255	нет	нет	нет	нет	
Общий конкурс	1007	1179741	5	ВИ	90	70	92	2	252	254	нет	нет	нет	нет	
Общий конкурс	1008	1169265	4	ЕГЭ	88	83	83	0	254	254	нет	нет	нет	нет	
Общий конкурс	1009	1649080	1	ЕГЭ	88	80	86	0	254	254	нет	нет	нет	нет	
Общий конкурс	1010	2108659	1	ЕГЭ	82	75	97	0	254	254	нет	нет	нет	нет	
Общий конкурс	1011	1586350	2	ВИ	100	70	83	0	253	253	нет	нет	нет	да	
Общий конкурс	1012	1991326	4	ЕГЭ	97	78	75	3	250	253	нет	нет	нет	нет	
Общий конкурс	1013	1237289	3	ЕГЭ	95	75	81	2	251	253	нет	нет	нет	нет	
Общий конкурс	1014	1730307	5	ЕГЭ	90	83	78	2	251	253	нет	нет	нет	нет	
Общий конкурс	1015	1285756	4	ЕГЭ	84	85	81	3	250	253	нет	нет	нет	нет	
Общий конкурс	1016	1164635	1	ЕГЭ	84	78	91	0	253	253	нет	нет	нет	нет	
Общий конкурс	1017	1028483	2	ЕГЭ	84	78	91	0	253	253	нет	нет	нет	да	
Общий конкурс	1018	1506239	4	ЕГЭ	82	90	81	0	253	253	нет	нет	нет	нет	
Общий конкурс	1019	1517669	2	ЕГЭ	82	83	86	2	251	253	нет	нет	нет	нет	
Общий конкурс	1020	1793726	5	ЕГЭ	76	88	86	3	250	253	нет	нет	нет	нет	
Общий конкурс	1021	1628995	1	ЕГЭ	74	93	83	3	250	253	нет	нет	нет	нет	
Общий конкурс	1022	1278013	2	ВИ	100	83	66	3	249	252	да	нет	нет	нет	
Общий конкурс	1023	1250066	4	ЕГЭ	92	88	72	0	252	252	нет	нет	нет	нет	
Общий конкурс	1024	1576856	4	ЕГЭ	92	85	75	0	252	252	нет	нет	нет	нет	
Общий конкурс	1025	1604090	1	ЕГЭ	88	90	72	2	250	252	нет	нет	нет	нет	
Общий конкурс	1026	1382633	2	ЕГЭ	88	78	86	0	252	252	нет	нет	нет	нет	
Общий конкурс	1027	1199391	1	ЕГЭ	86	85	81	0	252	252	нет	нет	нет	нет	
Общий конкурс	1028	1970529	3	ЕГЭ	86	85	81	0	252	252	нет	нет	нет	нет	
Общий конкурс	1029	1541188	3	ЕГЭ	86	83	83	0	252	252	нет	нет	нет	нет	
Общий конкурс	1030	1791705	4	ЕГЭ	86	80	81	5	247	252	нет	нет	нет	нет	
Общий конкурс	1031	1352633	2	ЕГЭ	86	80	83	3	249	252	нет	нет	нет	нет	
Общий конкурс	1032	1380502	3	ЕГЭ	86	80	86	0	252	252	нет	нет	нет	нет	
Общий конкурс	1033	1619833	4	ЕГЭ	84	83	83	2	250	252	нет	нет	нет	нет	
Общий конкурс	1034	1956143	3	ЕГЭ	84	80	81	7	245	252	нет	нет	нет	нет	
Общий конкурс	1035	1572504	3	ВИ	82	100	70	0	252	252	нет	нет	нет	да	
Общий конкурс	1036	1337613	2	ЕГЭ	82	95	72	3	249	252	нет	нет	нет	нет	
Общий конкурс	1037	1290374	3	ЕГЭ	82	90	78	2	250	252	нет	нет	нет	да	
Общий конкурс	1038	1573539	1	ЕГЭ	80	83	86	3	249	252	нет	нет	нет	нет	
Общий конкурс	1039	1265145	3	ВИ	80	80	89	3	249	252	нет	нет	нет	нет	
Общий конкурс	1040	1256970	4	ЕГЭ	76	83	91	2	250	252	нет	нет	нет	нет	
Общий конкурс	1041	2027559	1	ЕГЭ	70	85	94	3	249	252	нет	нет	нет	нет	
Общий конкурс	1042	1234852	3	ЕГЭ	90	75	83	3	248	251	нет	нет	нет	да	
Общий конкурс	1043	1556475	3	ЕГЭ	88	80	83	0	251	251	нет	нет	нет	нет	
Общий конкурс	1044	1415850	2	ЕГЭ	88	80	83	0	251	251	нет	нет	нет	нет	
Общий конкурс	1045	1319605	1	ЕГЭ	88	75	83	5	246	251	нет	нет	нет	нет	
Общий конкурс	1046	1177443	3	ЕГЭ	86	88	75	2	249	251	нет	нет	нет	нет	
Общий конкурс	1047	1724662	3	ЕГЭ	84	85	75	7	244	251	нет	нет	нет	нет	
Общий конкурс	1048	990833	4	ЕГЭ	82	88	78	3	248	251	нет	нет	нет	нет	
Общий конкурс	1049	1355377	1	ЕГЭ	82	85	81	3	248	251	нет	нет	нет	нет	
Общий конкурс	1050	1364358	5	ЕГЭ	80	88	81	2	249	251	нет	нет	нет	нет	
Общий конкурс	1051	1843004	2	ЕГЭ	76	78	94	3	248	251	нет	нет	нет	нет	
Общий конкурс	1052	1205328	3	ЕГЭ	72	80	97	2	249	251	нет	нет	нет	да	
Общий конкурс	1053	1558756	1	ЕГЭ	70	85	94	2	249	251	нет	нет	нет	нет	
Общий конкурс	1054	1428220	5	ЕГЭ	88	85	75	2	248	250	нет	нет	нет	нет	
Общий конкурс	1055	1511478	5	ЕГЭ	86	83	78	3	247	250	нет	нет	нет	нет	
Общий конкурс	1056	1257271	2	ЕГЭ	86	83	81	0	250	250	нет	нет	нет	нет	
Общий конкурс	1057	1643383	1	ЕГЭ	78	83	89	0	250	250	нет	нет	нет	нет	
Общий конкурс	1058	1724226	2	ЕГЭ	88	83	78	0	249	249	да	нет	нет	нет	
Общий конкурс	1059	1213778	1	ЕГЭ	88	83	78	0	249	249	да	нет	нет	нет	
Общий конкурс	1060	1353907	3	ВИ	100	70	73	6	243	249	нет	нет	нет	да	
Общий конкурс	1061	1268686	4	ЕГЭ	94	80	73	2	247	249	нет	нет	нет	нет	
Общий конкурс	1062	1590691	1	ЕГЭ	82	93	72	2	247	249	нет	нет	нет	нет	
Общий конкурс	1063	1832091	2	ЕГЭ	82	90	73	4	245	249	нет	нет	нет	нет	
Общий конкурс	1064	1495039	4	ЕГЭ	80	78	86	5	244	249	нет	нет	нет	нет	
Общий конкурс	1065	1617154	3	ЕГЭ	80	75	91	3	246	249	нет	нет	нет	нет	
Общий конкурс	1066	1699250	2	ЕГЭ	78	85	81	5	244	249	нет	нет	нет	нет	
Общий конкурс	1067	983814	2	ВИ	100	70	75	3	245	248	да	нет	нет	да	
Общий конкурс	1068	1441974	3	ЕГЭ	92	83	73	0	248	248	да	нет	нет	нет	
Общий конкурс	1069	1644847	4	ЕГЭ	90	70	83	5	243	248	нет	нет	нет	нет	
Общий конкурс	1070	1345506	2	ЕГЭ	88	85	75	0	248	248	нет	нет	нет	нет	
Общий конкурс	1071	1846736	4	ЕГЭ	86	78	81	3	245	248	нет	нет	нет	нет	
Общий конкурс	1072	1881418	1	ЕГЭ	86	70	89	3	245	248	нет	нет	нет	нет	
Общий конкурс	1073	1266611	2	ЕГЭ	84	78	86	0	248	248	нет	нет	нет	нет	
Общий конкурс	1074	1426343	4	ЕГЭ	84	75	86	3	245	248	нет	нет	нет	нет	
Общий конкурс	1075	1960353	3	ЕГЭ	82	88	75	3	245	248	нет	нет	нет	нет	
Общий конкурс	1076	2128644	2	ЕГЭ	82	88	78	0	248	248	нет	нет	нет	нет	
Общий конкурс	1077	1618432	1	ЕГЭ	82	80	83	3	245	248	нет	нет	нет	нет	
Общий конкурс	1078	1714384	2	ЕГЭ	76	80	89	3	245	248	нет	нет	нет	нет	
Общий конкурс	1079	2055878	1	ЕГЭ	97	83	67	0	247	247	нет	нет	нет	нет	
Общий конкурс	1080	1207129	3	ЕГЭ	92	80	75	0	247	247	нет	нет	нет	нет	
Общий конкурс	1081	1238356	4	ЕГЭ	88	85	72	2	245	247	нет	нет	нет	нет	
Общий конкурс	1082	1760510	1	ЕГЭ	86	83	75	3	244	247	нет	нет	нет	нет	
Общий конкурс	1083	1908485	3	ЕГЭ	82	88	67	10	237	247	нет	нет	нет	нет	
Общий конкурс	1084	1494759	4	ЕГЭ	78	80	86	3	244	247	нет	нет	нет	нет	
Общий конкурс	1085	1604179	3	ЕГЭ	76	88	81	2	245	247	нет	нет	нет	нет	
Общий конкурс	1086	1811289	3	ЕГЭ	82	78	81	5	241	246	да	нет	нет	нет	
Общий конкурс	1087	1106047	4	ЕГЭ	82	75	86	3	243	246	да	нет	нет	нет	
Общий конкурс	1088	1130384	1	ЕГЭ	80	85	81	0	246	246	да	нет	нет	да	
Общий конкурс	1089	1111476	3	ЕГЭ	78	90	78	0	246	246	да	нет	нет	нет	
Общий конкурс	1090	1697161	3	ЕГЭ	86	72	83	5	241	246	нет	нет	нет	нет	
Общий конкурс	1091	1341258	5	ЕГЭ	84	88	69	5	241	246	нет	нет	нет	нет	
Общий конкурс	1092	1398902	3	ЕГЭ	84	78	81	3	243	246	нет	нет	нет	нет	
Общий конкурс	1093	1977769	1	ЕГЭ	82	83	81	0	246	246	нет	нет	нет	нет	
Общий конкурс	1094	1727297	3	ЕГЭ	82	78	86	0	246	246	нет	нет	нет	нет	
Общий конкурс	1095	1267286	1	ЕГЭ	82	72	89	3	243	246	нет	нет	нет	нет	
Общий конкурс	1096	1198431	4	ЕГЭ	76	85	83	2	244	246	нет	нет	нет	нет	
Общий конкурс	1097	1447865	5	ЕГЭ	95	75	72	3	242	245	да	нет	нет	нет	
