Категория	Место	Код	Приоритет	Вид испытания	Математика	Информатика	Русский язык	ИД	Балл ВИ	Балл ВИ+ИД	Преимущественное право	Основной высший приоритет	Высший проходной приоритет	Согласие	Олимпиада
Общий конкурс	288	1999702	3	ЕГЭ	97	100	94	2	291	293	нет	нет	нет	нет	
Общий конкурс	289	1855754	4	ЕГЭ	97	95	91	10	283	293	нет	нет	нет	нет	
Общий конкурс	290	1099744	3	ЕГЭ	97	95	91	10	283	293	нет	нет	нет	нет	
Общий конкурс	291	1502440	3	ЕГЭ	96	100	94	3	290	293	нет	нет	нет	нет	
Общий конкурс	292	1749827	3	ВИ	96	100	97	0	293	293	нет	нет	нет	да	
Общий конкурс	293	1358421	5	ЕГЭ	96	95	97	5	288	293	нет	нет	нет	нет	
Общий конкурс	294	1350760	1	ЕГЭ	94	98	91	10	283	293	нет	нет	нет	нет	
Общий конкурс	295	1620686	3	ЕГЭ	94	95	94	10	283	293	нет	нет	нет	нет	
Общий конкурс	296	1379522	4	ЕГЭ	92	100	91	10	283	293	нет	нет	нет	нет	
Общий конкурс	297	1520492	4	ЕГЭ	92	98	100	3	290	293	нет	нет	нет	нет	
Общий конкурс	298	1518293	3	ЕГЭ	90	100	100	3	290	293	нет	нет	нет	нет	
Общий конкурс	299	1198570	3	ЕГЭ	98	95	97	2	290	292	да	нет	нет	да	
Общий конкурс	300	1212681	5	ВИ	100	100	86	6	286	292	нет	нет	нет	нет	
Общий конкурс	301	1936697	5	ЕГЭ	100	100	89	3	289	292	нет	нет	нет	нет	
Общий конкурс	302	1514902	5	ЕГЭ	100	100	89	3	289	292	нет	нет	нет	нет	
Общий конкурс	303	1668686	3	ВИ	100	98	94	0	292	292	нет	нет	нет	нет	
Общий конкурс	304	1428168	5	ЕГЭ	100	95	94	3	289	292	нет	нет	нет	нет	
Общий конкурс	305	1988073	5	ЕГЭ	100	95	94	3	289	292	нет	нет	нет	нет	
Общий конкурс	306	1692399	4	ЕГЭ	100	95	94	3	289	292	нет	нет	нет	нет	
Общий конкурс	307	1342541	1	ЕГЭ	100	95	94	3	289	292	нет	нет	нет	нет	
Общий конкурс	308	1279358	3	ЕГЭ	100	95	97	0	292	292	нет	нет	нет	нет	
Общий конкурс	309	1204873	4	ВИ	100	93	89	10	282	292	нет	нет	нет	да	
Общий конкурс	310	1488649	3	ВИ	99	100	83	10	282	292	нет	нет	нет	нет	
Общий конкурс	311	1421924	2	ВИ	99	100	83	10	282	292	нет	нет	нет	нет	
Общий конкурс	312	1623833	4	ВИ	98	100	89	5	287	292	нет	нет	нет	да	
Общий конкурс	313	1433616	3	ЕГЭ	98	98	94	2	290	292	нет	нет	нет	нет	
Общий конкурс	314	1730665	3	ЕГЭ	97	98	94	3	289	292	нет	нет	нет	нет	
Общий конкурс	315	1645002	4	ЕГЭ	97	95	97	3	289	292	нет	нет	нет	да	
Общий конкурс	316	1611523	5	ЕГЭ	97	93	97	5	287	292	нет	нет	нет	нет	
Общий конкурс	317	1044830	3	ЕГЭ	96	100	91	5	287	292	нет	нет	нет	нет	
Общий конкурс	318	1516553	3	ВИ	95	100	94	3	289	292	нет	нет	нет	да	
Общий конкурс	319	1188945	2	ЕГЭ	95	98	94	5	287	292	нет	нет	нет	нет	
Общий конкурс	320	1213043	2	ЕГЭ	95	93	94	10	282	292	нет	нет	нет	нет	
Общий конкурс	321	1703627	4	ЕГЭ	94	95	100	3	289	292	нет	нет	нет	нет	
Общий конкурс	322	1527556	4	ЕГЭ	94	93	100	5	287	292	нет	нет	нет	нет	
Общий конкурс	323	1177734	3	ВИ	92	100	91	9	283	292	нет	нет	нет	да	
Общий конкурс	324	1000501	3	ВИ	100	100	81	10	281	291	да	нет	нет	да	
Общий конкурс	325	1789061	2	ЕГЭ	100	100	86	5	286	291	нет	нет	нет	нет	
Общий конкурс	326	1572403	1	ВИ	100	100	89	2	289	291	нет	нет	нет	нет	
Общий конкурс	327	1264752	3	ВИ	100	100	91	0	291	291	нет	нет	нет	да	
Общий конкурс	328	1026891	3	ВИ			96	0	291	291	нет	нет	нет	нет	
Общий конкурс	329	1203383	3	ЕГЭ	100	90	91	10	281	291	нет	нет	нет	да	
Общий конкурс	330	1194865	5	ВИ	100	90	97	4	287	291	нет	нет	нет	нет	
Общий конкурс	331	1491347	4	ЕГЭ	99	98	89	5	286	291	нет	нет	нет	нет	
Общий конкурс	332	1996076	4	ЕГЭ	99	98	94	0	291	291	нет	нет	нет	нет	
Общий конкурс	333	1985772	4	ЕГЭ	99	93	94	5	286	291	нет	нет	нет	нет	
Общий конкурс	334	1078427	2	ЕГЭ	98	98	91	4	287	291	нет	нет	нет	нет	
Общий конкурс	335	1520302	5	ЕГЭ	97	98	91	5	286	291	нет	нет	нет	нет	
Общий конкурс	336	1633431	4	ЕГЭ	97	98	91	5	286	291	нет	нет	нет	нет	
Общий конкурс	337	1365590	3	ЕГЭ	97	98	91	5	286	291	нет	нет	нет	нет	
Общий конкурс	338	1843188	4	ЕГЭ	97	98	94	2	289	291	нет	нет	нет	нет	
Общий конкурс	339	1429321	3	ЕГЭ	94	93	94	10	281	291	нет	нет	нет	нет	
Общий конкурс	340	1670439	4	ВИ	92	100	89	10	281	291	нет	нет	нет	да	
Общий конкурс	341	1909960	5	ЕГЭ	98	98	89	5	285	290	да	нет	нет	нет	
Общий конкурс	342	1183027	2	ЕГЭ	96	100	91	3	287	290	да	нет	нет	нет	
Общий конкурс	343	1787644	2	ЕГЭ	100	93	94	3	287	290	нет	нет	нет	нет	
Общий конкурс	344	1439824	4	ЕГЭ	100	93	97	0	290	290	нет	нет	нет	нет	
Общий конкурс	345	984462	2	ВИ	100	93	97	0	290	290	нет	нет	нет	нет	
Общий конкурс	346	1176128	2	ЕГЭ	100	90	97	3	287	290	нет	нет	нет	нет	
Общий конкурс	347	1401785	4	ЕГЭ	100	90	97	3	287	290	нет	нет	нет	нет	
Общий конкурс	348	1341860	2	ЕГЭ	100	88	97	5	285	290	нет	нет	нет	нет	
Общий конкурс	349	1727048	2	ВИ	100	83	97	10	280	290	нет	нет	нет	нет	
Общий конкурс	350	1381799	4	ЕГЭ	99	100	86	5	285	290	нет	нет	нет	нет	
Общий конкурс	351	1098664	3	ВИ	99	90	91	10	280	290	нет	нет	нет	нет	
Общий конкурс	352	1688251	2	ЕГЭ	98	93	94	5	285	290	нет	нет	нет	нет	
Общий конкурс	353	1710568	5	ЕГЭ	98	90	97	5	285	290	нет	нет	нет	нет	
Общий конкурс	354	1899605	4	ЕГЭ	95	98	94	3	287	290	нет	нет	нет	нет	
Общий конкурс	355	1794168	3	ЕГЭ	95	95	97	3	287	290	нет	нет	нет	нет	
Общий конкурс	356	1622824	4	ВИ	94	100	86	10	280	290	нет	нет	нет	да	
Общий конкурс	357	1615185	2	ВИ	94	100	89	7	283	290	нет	нет	нет	нет	
Общий конкурс	358	1725700	5	ЕГЭ	94	98	91	7	283	290	нет	нет	нет	нет	
Общий конкурс	359	1418549	3	ЕГЭ	92	98	97	3	287	290	нет	нет	нет	нет	
Общий конкурс	360	1231943	2	ЕГЭ	92	95	100	3	287	290	нет	нет	нет	нет	
Общий конкурс	361	1539461	3	ВИ	100	100	86	3	286	289	нет	нет	нет	нет	
Общий конкурс	362	1638791	2	ЕГЭ	100	100	86	3	286	289	нет	нет	нет	нет	
Общий конкурс	363	1283336	5	ВИ	100	100	89	0	289	289	нет	нет	нет	нет	
Общий конкурс	364	1360455	3	ВИ	100	100	89	0	289	289	нет	нет	нет	да	
Общий конкурс	365	1420475	2	ЕГЭ	100	98	86	5	284	289	нет	нет	нет	нет	
Общий конкурс	366	1855268	3	ЕГЭ	100	95	91	3	286	289	нет	нет	нет	нет	
Общий конкурс	367	1443447	5	ЕГЭ	100	95	91	3	286	289	нет	нет	нет	нет	
Общий конкурс	368	1215792	2	ЕГЭ	100	90	94	5	284	289	нет	нет	нет	нет	
Общий конкурс	369	1993912	4	ЕГЭ	100	88	91	10	279	289	нет	нет	нет	нет	
Общий конкурс	370	1798432	3	ЕГЭ	97	98	89	5	284	289	нет	нет	нет	да	
Общий конкурс	371	2099966	4	ЕГЭ	97	98	94	0	289	289	нет	нет	нет	нет	
Общий конкурс	372	1455972	3	ЕГЭ	97	98	94	0	289	289	нет	нет	нет	нет	
Общий конкурс	373	1905457	2	ВИ	96	100	86	7	282	289	нет	нет	нет	да	
Общий конкурс	374	1383838	3	ЕГЭ	96	93	97	3	286	289	нет	нет	нет	нет	
Общий конкурс	375	1440074	4	ЕГЭ	95	100	89	5	284	289	нет	нет	нет	нет	
Общий конкурс	376	1156917	2	ВИ	95	100	94	0	289	289	нет	нет	нет	нет	
Общий конкурс	377	1284057	2	ЕГЭ	95	98	91	5	284	289	нет	нет	нет	нет	
Общий конкурс	378	2036478	1	ЕГЭ	95	98	91	5	284	289	нет	нет	нет	нет	
Общий конкурс	379	1355633	4	ЕГЭ	95	95	94	5	284	289	нет	нет	нет	нет	
Общий конкурс	380	1566441	2	ЕГЭ	94	98	97	0	289	289	нет	нет	нет	нет	
Общий конкурс	381	1475589	4	ЕГЭ	94	95	97	3	286	289	нет	нет	нет	нет	
Общий конкурс	382	1175375	3	ЕГЭ	94	95	100	0	289	289	нет	нет	нет	нет	
Общий конкурс	383	1396638	3	ЕГЭ	94	93	97	5	284	289	нет	нет	нет	нет	
Общий конкурс	384	2033187	3	ЕГЭ	94	93	97	5	284	289	нет	нет	нет	нет	
Общий конкурс	385	1630930	4	ЕГЭ	92	90	97	10	279	289	нет	нет	нет	нет	
Общий конкурс	386	1633340	3	ЕГЭ	95	93	97	3	285	288	да	нет	нет	нет	
Общий конкурс	387	2044480	4	ЕГЭ	90	93	100	5	283	288	да	нет	нет	нет	
Общий конкурс	388	1612262	3	ВИ	100	100	78	10	278	288	нет	нет	нет	да	
Общий конкурс	389	1696877	3	ЕГЭ	100	95	83	10	278	288	нет	нет	нет	нет	
Общий конкурс	390	1434972	3	ЕГЭ	100	95	91	2	286	288	нет	нет	нет	нет	
Общий конкурс	391	1518721	2	ВИ	99	100	89	0	288	288	нет	нет	нет	нет	
Общий конкурс	392	1468367	4	ЕГЭ	99	98	91	0	288	288	нет	нет	нет	нет	
Общий конкурс	393	1829024	5	ЕГЭ	98	98	89	3	285	288	нет	нет	нет	нет	
Общий конкурс	394	1743909	5	ВИ	97	100	81	10	278	288	нет	нет	нет	да	
Общий конкурс	395	1624951	1	ВИ	97	100	86	5	283	288	нет	нет	нет	нет	
Общий конкурс	396	1364528	3	ЕГЭ	97	100	89	2	286	288	нет	нет	нет	да	
Общий конкурс	397	1509093	4	ЕГЭ	97	98	93	0	288	288	нет	нет	нет	нет	
Общий конкурс	398	1729962	2	ЕГЭ	97	95	86	10	278	288	нет	нет	нет	нет	
Общий конкурс	399	1794897	3	ЕГЭ	97	90	91	10	278	288	нет	нет	нет	нет	
Общий конкурс	400	1567561	3	ЕГЭ	96	98	91	3	285	288	нет	нет	нет	нет	
Общий конкурс	401	1851804	4	ЕГЭ	96	95	94	3	285	288	нет	нет	нет	нет	
Общий конкурс	402	1233988	1	ЕГЭ	96	95	94	3	285	288	нет	нет	нет	нет	
Общий конкурс	403	1327388	2	ЕГЭ	96	93	94	5	283	288	нет	нет	нет	да	
Общий конкурс	404	1974681	3	ЕГЭ	94	98	91	5	283	288	нет	нет	нет	нет	
Общий конкурс	405	1650607	2	ЕГЭ	94	95	89	10	278	288	нет	нет	нет	нет	
Общий конкурс	406	1857350	4	ЕГЭ	94	95	97	2	286	288	нет	нет	нет	нет	
Общий конкурс	407	1687864	1	ЕГЭ	94	93	91	10	278	288	нет	нет	нет	нет	
Общий конкурс	408	1882881	3	ЕГЭ	92	95	97	4	284	288	нет	нет	нет	да	
Общий конкурс	409	1188932	3	ЕГЭ	94	90	100	3	284	287	да	нет	нет	нет	
Общий конкурс	410	1412089	5	ВИ	100	98	83	6	281	287	нет	нет	нет	нет	
Общий конкурс	411	1364482	3	ВИ	100	98	89	0	287	287	нет	нет	нет	нет	
Общий конкурс	412	1647800	2	ВИ	100	93	89	5	282	287	нет	нет	нет	нет	
Общий конкурс	413	1255250	4	ВИ	100	93	94	0	287	287	нет	нет	нет	да	
Общий конкурс	414	1168205	3	ЕГЭ	100	90	94	3	284	287	нет	нет	нет	нет	
Общий конкурс	415	1949177	3	ЕГЭ	100	90	94	3	284	287	нет	нет	нет	нет	
Общий конкурс	416	1404473	2	ВИ	100	88	94	5	282	287	нет	нет	нет	нет	
Общий конкурс	417	2047677	4	ВИ	100	88	97	2	285	287	нет	нет	нет	нет	
Общий конкурс	418	1393312	3	ЕГЭ	98	95	91	3	284	287	нет	нет	нет	нет	
Общий конкурс	419	1518930	2	ЕГЭ	98	93	94	2	285	287	нет	нет	нет	да	
Общий конкурс	420	1366700	4	ЕГЭ	97	98	89	3	284	287	нет	нет	нет	нет	
Общий конкурс	421	1532743	3	ВИ	96	100	81	10	277	287	нет	нет	нет	нет	
Общий конкурс	422	1864883	2	ЕГЭ	96	95	91	5	282	287	нет	нет	нет	нет	
Общий конкурс	423	1600477	5	ЕГЭ	95	98	91	3	284	287	нет	нет	нет	нет	
Общий конкурс	424	1760314	4	ЕГЭ	95	95	94	3	284	287	нет	нет	нет	нет	
Общий конкурс	425	1207433	4	ЕГЭ	95	93	94	5	282	287	нет	нет	нет	нет	
Общий конкурс	426	1285643	4	ЕГЭ	94	100	83	10	277	287	нет	нет	нет	нет	
Общий конкурс	427	1638684	4	ЕГЭ	94	88	100	5	282	287	нет	нет	нет	нет	
Общий конкурс	428	1513190	4	ЕГЭ	92	98	94	3	284	287	нет	нет	нет	нет	
Общий конкурс	429	1578424	5	ЕГЭ	90	98	89	10	277	287	нет	нет	нет	нет	
Общий конкурс	430	1197112	3	ЕГЭ	90	98	94	5	282	287	нет	нет	нет	нет	
Общий конкурс	431	1364152	4	ЕГЭ	100	93	83	10	276	286	да	нет	нет	нет	
Общий конкурс	432	1606069	3	ВИ	98	100	81	7	279	286	да	нет	нет	да	
Общий конкурс	433	1494996	3	ЕГЭ	97	98	86	5	281	286	да	нет	нет	нет	
Общий конкурс	434	1288367	4	ЕГЭ	94	93	94	5	281	286	да	нет	нет	нет	
Общий конкурс	435	1347158	4	ЕГЭ	100	95	89	2	284	286	нет	нет	нет	нет	
Общий конкурс	436	1852166	5	ВИ	100	95	91	0	286	286	нет	нет	нет	нет	
Общий конкурс	437	1049381	1	ВИ	100	90	96	0	286	286	нет	нет	нет	нет	
Общий конкурс	438	982733	3	ЕГЭ	99	98	89	0	286	286	нет	нет	нет	нет	
Общий конкурс	439	1607425	4	ЕГЭ	99	93	94	0	286	286	нет	нет	нет	нет	
Общий конкурс	440	1718618	4	ЕГЭ	99	90	94	3	283	286	нет	нет	нет	да	
Общий конкурс	441	1288390	2	ВИ	97	100	86	3	283	286	нет	нет	нет	нет	
Общий конкурс	442	1783494	5	ЕГЭ	97	95	89	5	281	286	нет	нет	нет	нет	
Общий конкурс	443	1984624	2	ЕГЭ	97	95	94	0	286	286	нет	нет	нет	нет	
Общий конкурс	444	1415796	3	ЕГЭ	97	93	91	5	281	286	нет	нет	нет	нет	
Общий конкурс	445	1650447	4	ЕГЭ	96	93	94	3	283	286	нет	нет	нет	нет	
Общий конкурс	446	1605694	4	ЕГЭ	96	93	94	3	283	286	нет	нет	нет	нет	
Общий конкурс	447	1908191	3	ЕГЭ	96	93	94	3	283	286	нет	нет	нет	нет	
Общий конкурс	448	1626232	4	ЕГЭ	95	98	86	7	279	286	нет	нет	нет	нет	
Общий конкурс	449	1501060	1	ЕГЭ	95	95	91	5	281	286	нет	нет	нет	нет	
Общий конкурс	450	1511882	1	ЕГЭ	95	93	91	7	279	286	нет	нет	нет	нет	
Общий конкурс	451	1950884	1	ЕГЭ	95	90	91	10	276	286	нет	нет	нет	нет	
Общий конкурс	452	2134514	4	ЕГЭ	94	100	89	3	283	286	нет	нет	нет	нет	
Общий конкурс	453	1389410	4	ЕГЭ	94	100	89	3	283	286	нет	нет	нет	нет	
Общий конкурс	454	1938411	4	ЕГЭ	94	98	89	5	281	286	нет	нет	нет	нет	
Общий конкурс	455	1571163	3	ЕГЭ	94	90	97	5	281	286	нет	нет	нет	нет	
Общий конкурс	456	1636217	4	ЕГЭ	92	98	89	7	279	286	нет	нет	нет	нет	
Общий конкурс	457	1652179	2	ЕГЭ	92	98	91	5	281	286	нет	нет	нет	нет	
Общий конкурс	458	1207060	3	ЕГЭ	92	95	89	10	276	286	нет	нет	нет	нет	
Общий конкурс	459	1359981	2	ЕГЭ	92	95	94	5	281	286	нет	нет	нет	нет	
Общий конкурс	460	1366513	4	ЕГЭ	92	93	91	10	276	286	нет	нет	нет	да	
Общий конкурс	461	1576324	1	ЕГЭ	92	93	94	7	279	286	нет	нет	нет	нет	
Общий конкурс	462	1642211	5	ЕГЭ	90	95	91	10	276	286	нет	нет	нет	нет	
Общий конкурс	463	1516239	3	ЕГЭ	88	98	97	3	283	286	нет	нет	нет	нет	
Общий конкурс	464	1546555	3	ЕГЭ	94	95	91	5	280	285	да	нет	нет	нет	
Общий конкурс	465	1593902	4	ЕГЭ	90	98	97	0	285	285	да	нет	нет	да	
Общий конкурс	466	1132136	3	ЕГЭ	100	88	97	0	285	285	нет	нет	нет	нет	
Общий конкурс	467	1258024	4	ЕГЭ	99	95	81	10	275	285	нет	нет	нет	нет	
Общий конкурс	468	1777448	3	ЕГЭ	99	83	100	3	282	285	нет	нет	нет	нет	
Общий конкурс	469	1687117	2	ЕГЭ	98	93	91	3	282	285	нет	нет	нет	нет	
Общий конкурс	470	1419813	5	ВИ	96	100	89	0	285	285	нет	нет	нет	нет	
Общий конкурс	471	1855240	4	ЕГЭ	96	98	86	5	280	285	нет	нет	нет	нет	
Общий конкурс	472	1510973	4	ЕГЭ	96	98	91	0	285	285	нет	нет	нет	нет	
Общий конкурс	473	1288647	3	ЕГЭ	96	95	89	5	280	285	нет	нет	нет	нет	
Общий конкурс	474	1367948	2	ЕГЭ	96	95	91	3	282	285	нет	нет	нет	нет	
Общий конкурс	475	1195299	3	ЕГЭ	96	95	91	3	282	285	нет	нет	нет	нет	
Общий конкурс	476	1502328	4	ЕГЭ	96	90	97	2	283	285	нет	нет	нет	нет	
Общий конкурс	477	1305468	3	ЕГЭ	95	98	83	9	276	285	нет	нет	нет	нет	
Общий конкурс	478	1285510	1	ЕГЭ	95	93	94	3	282	285	нет	нет	нет	нет	
Общий конкурс	479	1275865	3	ЕГЭ	95	90	100	0	285	285	нет	нет	нет	нет	
Общий конкурс	480	1511317	5	ЕГЭ	94	100	91	0	285	285	нет	нет	нет	нет	
Общий конкурс	481	1649869	2	ЕГЭ	94	100	91	0	285	285	нет	нет	нет	нет	
Общий конкурс	482	1372961	1	ВИ	92	93	100	0	285	285	нет	нет	нет	нет	
Общий конкурс	483	1569585	2	ЕГЭ	92	90	100	3	282	285	нет	нет	нет	нет	
Общий конкурс	484	1409211	3	ЕГЭ	90	98	94	3	282	285	нет	нет	нет	да	
Общий конкурс	485	1257842	3	ЕГЭ	90	95	97	3	282	285	нет	нет	нет	нет	
Общий конкурс	486	1548601	3	ЕГЭ	88	100	97	0	285	285	нет	нет	нет	нет	
Общий конкурс	487	1269690	5	ВИ	86	100	89	10	275	285	нет	нет	нет	да	
Общий конкурс	488	1615146	1	ЕГЭ	100	98	86	0	284	284	да	нет	нет	нет	
Общий конкурс	489	1197948	4	ЕГЭ	95	98	91	0	284	284	да	нет	нет	да	
Общий конкурс	490	1609023	4	ВИ	100	98	86	0	284	284	нет	нет	нет	да	
Общий конкурс	491	1438245	3	ВИ	100	95	89	0	284	284	нет	нет	нет	нет	
Общий конкурс	492	1938376	2	ВИ	100	93	86	5	279	284	нет	нет	нет	нет	
Общий конкурс	493	1332426	4	ЕГЭ	100	90	91	3	281	284	нет	нет	нет	нет	
Общий конкурс	494	1346064	4	ВИ	100	90	94	0	284	284	нет	нет	нет	нет	
Общий конкурс	495	1201283	5	ВИ	100	83	94	7	277	284	нет	нет	нет	да	
Общий конкурс	496	1210300	5	ЕГЭ	99	88	97	0	284	284	нет	нет	нет	нет	
Общий конкурс	497	1508498	4	ЕГЭ	97	93	94	0	284	284	нет	нет	нет	нет	
Общий конкурс	498	1641946	1	ЕГЭ	97	90	94	3	281	284	нет	нет	нет	нет	
Общий конкурс	499	1437057	5	ЕГЭ	97	90	94	3	281	284	нет	нет	нет	нет	
Общий конкурс	500	1974247	4	ВИ	96	100	83	5	279	284	нет	нет	нет	нет	
Общий конкурс	501	1582500	2	ЕГЭ	96	100	86	2	282	284	нет	нет	нет	нет	
Общий конкурс	502	1495504	4	ЕГЭ	95	98	86	5	279	284	нет	нет	нет	нет	
Общий конкурс	503	1463535	2	ЕГЭ	95	93	91	5	279	284	нет	нет	нет	нет	
Общий конкурс	504	1640794	3	ЕГЭ	92	98	91	3	281	284	нет	нет	нет	да	
Общий конкурс	505	2086832	5	ЕГЭ	92	98	94	0	284	284	нет	нет	нет	нет	
Общий конкурс	506	1510789	4	ЕГЭ	90	98	91	5	279	284	нет	нет	нет	нет	
Общий конкурс	507	1727119	5	ЕГЭ	90	95	97	2	282	284	нет	нет	нет	нет	
Общий конкурс	508	1713668	1	ВИ	88	93	100	3	281	284	нет	нет	нет	нет	
Общий конкурс	509	1570226	1	ЕГЭ	96	90	94	3	280	283	да	нет	нет	нет	
Общий конкурс	510	1819803	4	ЕГЭ	100	98	83	2	281	283	нет	нет	нет	да	
Общий конкурс	511	1495329	2	ВИ	100	88	89	6	277	283	нет	нет	нет	да	
Общий конкурс	512	1977314	4	ВИ	100	83	100	0	283	283	нет	нет	нет	нет	
Общий конкурс	513	1281586	1	ЕГЭ	99	100	81	3	280	283	нет	нет	нет	нет	
Общий конкурс	514	1976054	3	ЕГЭ	99	95	89	0	283	283	нет	нет	нет	нет	
Общий конкурс	515	1831896	1	ЕГЭ	99	90	89	5	278	283	нет	нет	нет	нет	
Общий конкурс	516	1577390	5	ЕГЭ	99	88	91	5	278	283	нет	нет	нет	нет	
Общий конкурс	517	1747532	4	ЕГЭ	98	85	97	3	280	283	нет	нет	нет	да	
Общий конкурс	518	1717923	3	ЕГЭ	97	100	81	5	278	283	нет	нет	нет	нет	
Общий конкурс	519	1700610	2	ВИ	97	100	83	3	280	283	нет	нет	нет	да	
Общий конкурс	520	1184847	5	ЕГЭ	97	100	86	0	283	283	нет	нет	нет	нет	
Общий конкурс	521	981561	3	ЕГЭ	96	98	89	0	283	283	нет	нет	нет	нет	
Общий конкурс	522	1860665	1	ЕГЭ	96	95	89	3	280	283	нет	нет	нет	нет	
Общий конкурс	523	1495961	2	ЕГЭ	96	93	89	5	278	283	нет	нет	нет	нет	
Общий конкурс	524	1522029	4	ЕГЭ	96	93	91	3	280	283	нет	нет	нет	нет	
Общий конкурс	525	1556038	3	ЕГЭ	95	95	86	7	276	283	нет	нет	нет	нет	
Общий конкурс	526	1998135	1	ЕГЭ	95	95	91	2	281	283	нет	нет	нет	нет	
Общий конкурс	527	1832190	2	ЕГЭ	95	90	91	7	276	283	нет	нет	нет	нет	
Общий конкурс	528	1797841	5	ЕГЭ	95	85	100	3	280	283	нет	нет	нет	нет	
Общий конкурс	529	1445206	2	ЕГЭ	94	100	86	3	280	283	нет	нет	нет	нет	
Общий конкурс	530	1634760	5	ЕГЭ	92	98	83	10	273	283	нет	нет	нет	нет	
Общий конкурс	531	1711592	4	ЕГЭ	92	95	91	5	278	283	нет	нет	нет	нет	
Общий конкурс	532	1536028	1	ЕГЭ	92	95	91	5	278	283	нет	нет	нет	нет	
Общий конкурс	533	1042427	3	ЕГЭ	92	95	94	2	281	283	нет	нет	нет	да	
Общий конкурс	534	1599392	2	ЕГЭ	92	88	100	3	280	283	нет	нет	нет	нет	
Общий конкурс	535	1497571	4	ЕГЭ	90	93	97	3	280	283	нет	нет	нет	нет	
Общий конкурс	536	1183151	3	ЕГЭ	88	98	97	0	283	283	нет	нет	нет	нет	
Общий конкурс	537	1654811	2	ЕГЭ	88	88	100	7	276	283	нет	нет	нет	нет	
Общий конкурс	538	1608128	3	ЕГЭ	86	98	97	2	281	283	нет	нет	нет	нет	
Общий конкурс	539	1658086	1	ЕГЭ	86	95	97	5	278	283	нет	нет	нет	нет	
Общий конкурс	540	1502472	2	ВИ	100	100	72	10	272	282	да	нет	нет	да	
Общий конкурс	541	1741824	3	ЕГЭ	92	90	94	6	276	282	да	нет	нет	да	
Общий конкурс	542	954862	4	ВИ	100	100	72	10	272	282	нет	нет	нет	нет	
Общий конкурс	543	1152953	3	ЕГЭ	100	98	81	3	279	282	нет	нет	нет	нет	
Общий конкурс	544	1041881	1	ЕГЭ	100	93	89	0	282	282	нет	нет	нет	нет	
Общий конкурс	545	1852437	2	ЕГЭ	100	90	89	3	279	282	нет	нет	нет	нет	
Общий конкурс	546	2047951	3	ВИ	100	88	91	3	279	282	нет	нет	нет	нет	
Общий конкурс	547	1629285	1	ЕГЭ	100	88	91	3	279	282	нет	нет	нет	нет	
Общий конкурс	548	1516325	2	ЕГЭ	100	88	91	3	279	282	нет	нет	нет	нет	
Общий конкурс	549	1181522	3	ВИ	100	83	89	10	272	282	нет	нет	нет	да	
Общий конкурс	550	1194859	5	ЕГЭ	98	95	86	3	279	282	нет	нет	нет	нет	
Общий конкурс	551	1639110	2	ЕГЭ	98	93	81	10	272	282	нет	нет	нет	нет	
Общий конкурс	552	1835144	4	ЕГЭ	98	93	86	5	277	282	нет	нет	нет	нет	
Общий конкурс	553	1367539	4	ЕГЭ	98	90	89	5	277	282	нет	нет	нет	да	
Общий конкурс	554	1413574	5	ЕГЭ	97	85	97	3	279	282	нет	нет	нет	нет	
Общий конкурс	555	1291171	5	ЕГЭ	95	98	86	3	279	282	нет	нет	нет	нет	
Общий конкурс	556	1520822	3	ЕГЭ	95	95	89	3	279	282	нет	нет	нет	нет	
Общий конкурс	557	1256397	5	ЕГЭ	95	93	91	3	279	282	нет	нет	нет	нет	
Общий конкурс	558	1212339	1	ЕГЭ	95	93	91	3	279	282	нет	нет	нет	нет	
Общий конкурс	559	1557919	4	ЕГЭ	95	90	94	3	279	282	нет	нет	нет	нет	
Общий конкурс	560	1889802	1	ЕГЭ	92	98	89	3	279	282	нет	нет	нет	нет	
Общий конкурс	561	1420474	2	ЕГЭ	90	98	94	0	282	282	нет	нет	нет	нет	
Общий конкурс	562	1481084	2	ЕГЭ	90	93	89	10	272	282	нет	нет	нет	нет	
Общий конкурс	563	1260784	4	ЕГЭ	86	100	91	5	277	282	нет	нет	нет	нет	
Общий конкурс	564	1423344	2	ЕГЭ	86	95	91	10	272	282	нет	нет	нет	нет	
Общий конкурс	565	1347261	2	ЕГЭ	86	93	100	3	279	282	нет	нет	нет	нет	
Общий конкурс	566	1210469	3	ЕГЭ	92	95	94	0	281	281	да	нет	нет	нет	
Общий конкурс	567	1603927	1	ЕГЭ	86	95	97	3	278	281	да	нет	нет	нет	
Общий конкурс	568	1506056	3	ВИ	100	98	83	0	281	281	нет	нет	нет	нет	
Общий конкурс	569	1438696	3	ЕГЭ	100	95	83	3	278	281	нет	нет	нет	нет	
Общий конкурс	570	1976995	4	ВИ	100	95	86	0	281	281	нет	нет	нет	нет	
Общий конкурс	571	1675328	4	ВИ	100	90	84	7	274	281	нет	нет	нет	нет	
Общий конкурс	572	1520500	5	ВИ	100	88	86	7	274	281	нет	нет	нет	нет	
Общий конкурс	573	1210460	2	ЕГЭ	100	83	91	7	274	281	нет	нет	нет	нет	
Общий конкурс	574	1310380	2	ВИ	100	80	91	10	271	281	нет	нет	нет	нет	
Общий конкурс	575	1596795	5	ЕГЭ	99	88	94	0	281	281	нет	нет	нет	нет	
