Категория	Место	Код	Приоритет	Вид испытания	Математика	Информатика	Русский язык	ИД	Балл ВИ	Балл ВИ+ИД	Преимущественное право	Основной высший приоритет	Высший проходной приоритет	Согласие	Олимпиада
Особая квота	156	1501029	1	ЕГЭ	94	93	72	0	259	259	нет	да	да	да	
Особая квота	157	1897156	3	ЕГЭ	84	93	81	0	258	258	нет	нет	нет	нет	
Особая квота	158	1541514	3	ЕГЭ	80	100	78	0	258	258	нет	нет	нет	нет	
Особая квота	159	1442323	3	ЕГЭ	90	83	81	3	254	257	нет	нет	нет	нет	
Особая квота	160	1796262	5	ЕГЭ	84	90	83	0	257	257	нет	нет	нет	нет	
Особая квота	161	1192517	2	ЕГЭ	95	78	81	2	254	256	нет	нет	нет	нет	
Особая квота	162	1178970	1	ЕГЭ	88	85	83	0	256	256	нет	нет	нет	нет	
Особая квота	163	1130114	1	ЕГЭ	82	90	81	3	253	256	нет	нет	нет	нет	
Особая квота	164	1285859	4	ЕГЭ	86	78	86	5	250	255	нет	нет	нет	нет	
Особая квота	165	1842032	1	ЕГЭ	96	78	75	3	249	252	нет	нет	нет	нет	
Особая квота	166	1893116	3	ВИ	80	88	81	3	249	252	нет	нет	нет	нет	
Особая квота	167	1777747	1	ВИ	100	83	66	0	249	249	нет	нет	нет	нет	
Особая квота	168	1647075	3	ЕГЭ	78	85	86	0	249	249	нет	нет	нет	нет	
Особая квота	169	1846736	1	ЕГЭ	86	78	81	3	245	248	нет	нет	нет	нет	
Особая квота	170	1625448	3	ЕГЭ	94	70	83	0	247	247	нет	нет	нет	нет	
Особая квота	171	975878	4	ВИ	80	83	84	0	247	247	нет	нет	нет	нет	
Особая квота	172	1447639	2	ЕГЭ	95	78	69	2	242	244	нет	нет	нет	нет	
Особая квота	173	1911953	1	ЕГЭ	88	85	67	0	240	240	нет	нет	нет	нет	
Особая квота	174	1858880	2	ЕГЭ	84	67	81	5	232	237	нет	нет	нет	нет	
Особая квота	175	1574473	4	ЕГЭ	84	83	66	2	233	235	нет	нет	нет	нет	
Особая квота	176	1065248	5	ЕГЭ	78	83	70	3	231	234	нет	нет	нет	да	
Особая квота	177	1512963	3	ЕГЭ	74	83	75	0	232	232	нет	нет	нет	да	
Особая квота	178	1520643	5	ВИ	72	78	75	3	225	228	нет	нет	нет	нет	
Особая квота	179	1477035	1	ЕГЭ	80	78	69	0	227	227	нет	нет	нет	нет	
Особая квота	180	1431760	4	ВИ	90	60	76	0	226	226	нет	нет	нет	да	
Особая квота	181	1624573	1	ЕГЭ	80	83	60	2	223	225	нет	нет	нет	нет	
Особая квота	182	1625507	3	ЕГЭ	82	78	64	0	224	224	нет	нет	нет	нет	
Особая квота	183	1173798	4	ЕГЭ	76	85	63	0	224	224	нет	нет	нет	нет	
Особая квота	184	1215006	4	ЕГЭ	88	62	70	0	220	220	нет	нет	нет	нет	
Особая квота	185	1616574	4	ЕГЭ	78	75	63	0	216	216	нет	нет	нет	нет	
Особая квота	186	1200306	2	ЕГЭ	64	62	86	0	212	212	нет	нет	нет	нет	
Особая квота	187	1751032	3	ЕГЭ	70	64	63	4	197	201	нет	нет	нет	нет	
Особая квота	188	1783506	1	ЕГЭ	74	62	60	0	196	196	нет	нет	нет	нет	
Особая квота	189	1652065	2	ВИ			92	0	192	192	нет	нет	нет	да	
Особая квота	190	1889460	4	ЕГЭ	88		89	3	177	180	нет	нет	нет	нет	
Особая квота	191	1716655	5	ВИ	40	70	68	2	178	180	нет	нет	нет	нет	
Особая квота	192	977382	1	ВИ	100		76	3	176	179	нет	нет	нет	нет	
Особая квота	193	1913227	1	ВИ	90		88	0	178	178	нет	нет	нет	нет	
Особая квота	194	1347919	2	ВИ	86		86	0	172	172	нет	нет	нет	нет	
Особая квота	195	1728313	3	ВИ	100		69	0	169	169	нет	нет	нет	нет	
Особая квота	196	1645269	1	ВИ		85	72	0	157	157	нет	нет	нет	нет	
Особая квота	197	1199148	2	ВИ	70		69	0	139	139	нет	нет	нет	нет	
Особая квота	198	1771835	4	ВИ	40		58	0	98	98	нет	нет	нет	нет	
Особая квота	199	1622566	5	ВИ	70			3	70	73	нет	нет	нет	нет	
Особая квота	200	1379834	3	ВИ			72	0	72	72	нет	нет	нет	нет	
Особая квота	201	1067965	4	ВИ			60	0	70	70	нет	нет	нет	нет	
Особая квота	202	1652354	3	ВИ			52	3	52	55	нет	нет	нет	нет	
Особая квота	203	1914363	1	ВИ			44	3	44	47	нет	нет	нет	нет	
Особая квота	204	1042973	2	ВИ			12	0	12	12	нет	нет	нет	нет	
